;club;marketValueUnformatted;age;data_date;player_id;Name;normalized MV
653;Fortuna Düsseldorf;200000;19;2014-03-31;237164;Ihlas Bebou;0.8432983083435934
654;Fortuna Düsseldorf;200000;20;2014-06-30;237164;Ihlas Bebou;0.8432983083435934
655;Fortuna Düsseldorf;150000;20;2015-01-13;237164;Ihlas Bebou;0.6324737312576951
656;Fortuna Düsseldorf;400000;21;2015-07-01;237164;Ihlas Bebou;1.6865966166871869
657;Fortuna Düsseldorf;550000;21;2016-02-11;237164;Ihlas Bebou;2.319070347944882
658;Fortuna Düsseldorf;500000;22;2016-07-22;237164;Ihlas Bebou;2.1082457708589835
659;Fortuna Düsseldorf;800000;22;2016-10-06;237164;Ihlas Bebou;3.3731932333743737
660;Fortuna Düsseldorf;1000000;22;2017-01-23;237164;Ihlas Bebou;4.216491541717967
661;Fortuna Düsseldorf;1500000;23;2017-06-27;237164;Ihlas Bebou;6.324737312576951
662;Hannover 96;4000000;23;2017-10-18;237164;Ihlas Bebou;16.865966166871868
663;Hannover 96;5000000;23;2017-12-28;237164;Ihlas Bebou;21.082457708589835
664;Hannover 96;7500000;23;2018-04-04;237164;Ihlas Bebou;31.623686562884753
665;Hannover 96;8500000;24;2018-06-05;237164;Ihlas Bebou;35.84017810460272
666;Hannover 96;12000000;24;2018-12-18;237164;Ihlas Bebou;50.59789850061561
667;Hannover 96;12000000;25;2019-06-05;237164;Ihlas Bebou;50.59789850061561
668;TSG 1899 Hoffenheim;12000000;25;2019-12-17;237164;Ihlas Bebou;50.59789850061561
669;TSG 1899 Hoffenheim;10000000;25;2020-03-11;237164;Ihlas Bebou;42.16491541717967
670;TSG 1899 Hoffenheim;8000000;25;2020-04-08;237164;Ihlas Bebou;33.731932333743735
671;TSG 1899 Hoffenheim;9000000;26;2021-02-10;237164;Ihlas Bebou;37.94842387546171
672;TSG 1899 Hoffenheim;14000000;26;2021-03-31;237164;Ihlas Bebou;59.03088158405154
673;TSG 1899 Hoffenheim;16000000;27;2021-06-09;237164;Ihlas Bebou;67.46386466748747
674;TSG 1899 Hoffenheim;16000000;27;2021-12-22;237164;Ihlas Bebou;67.46386466748747
675;TSG 1899 Hoffenheim;16000000;28;2022-06-09;237164;Ihlas Bebou;67.46386466748747
676;TSG 1899 Hoffenheim;11000000;28;2022-11-09;237164;Ihlas Bebou;46.38140695889764
677;TSG 1899 Hoffenheim;7000000;28;2023-03-29;237164;Ihlas Bebou;29.51544079202577
678;Cercle Brugge ;250000;19;2017-07-25;342226;Irvin Cardona;0.730511416432416
679;Cercle Brugge ;400000;20;2017-10-25;342226;Irvin Cardona;1.1688182662918656
680;Cercle Brugge ;1000000;20;2018-04-05;342226;Irvin Cardona;2.922045665729664
681;Cercle Brugge ;1500000;21;2018-12-27;342226;Irvin Cardona;4.383068498594496
682;Cercle Brugge ;1500000;21;2019-06-10;342226;Irvin Cardona;4.383068498594496
683;Stade Brestois 29;3500000;22;2019-12-19;342226;Irvin Cardona;10.227159830053823
684;Stade Brestois 29;6000000;22;2020-03-13;342226;Irvin Cardona;17.532273994377984
685;Stade Brestois 29;4800000;22;2020-04-08;342226;Irvin Cardona;14.025819195502388
686;Stade Brestois 29;6000000;22;2020-08-03;342226;Irvin Cardona;17.532273994377984
687;Stade Brestois 29;7000000;23;2020-10-15;342226;Irvin Cardona;20.454319660107647
688;Stade Brestois 29;8000000;23;2021-01-07;342226;Irvin Cardona;23.376365325837313
689;Stade Brestois 29;7000000;23;2021-06-04;342226;Irvin Cardona;20.454319660107647
690;Stade Brestois 29;6000000;24;2021-12-16;342226;Irvin Cardona;17.532273994377984
691;Stade Brestois 29;5000000;24;2022-03-23;342226;Irvin Cardona;14.61022832864832
692;Stade Brestois 29;4500000;24;2022-05-30;342226;Irvin Cardona;13.149205495783487
693;Stade Brestois 29;3000000;25;2022-09-19;342226;Irvin Cardona;8.766136997188992
694;Stade Brestois 29;2500000;25;2022-11-02;342226;Irvin Cardona;7.30511416432416
695;Borussia Dortmund;250000;18;2017-07-12;293281;Jacob Bruun Larsen;0.8524248076077209
696;Borussia Dortmund;500000;19;2017-12-28;293281;Jacob Bruun Larsen;1.7048496152154418
697;VfB Stuttgart;500000;19;2018-06-05;293281;Jacob Bruun Larsen;1.7048496152154418
698;Borussia Dortmund;1500000;19;2018-08-22;293281;Jacob Bruun Larsen;5.1145488456463255
699;Borussia Dortmund;15000000;20;2018-10-22;293281;Jacob Bruun Larsen;51.145488456463255
700;Borussia Dortmund;20000000;20;2018-12-18;293281;Jacob Bruun Larsen;68.19398460861767
701;Borussia Dortmund;15000000;20;2019-06-05;293281;Jacob Bruun Larsen;51.145488456463255
702;Borussia Dortmund;12000000;21;2019-12-17;293281;Jacob Bruun Larsen;40.916390765170604
703;TSG 1899 Hoffenheim;11000000;21;2020-04-08;293281;Jacob Bruun Larsen;37.50669153473972
704;TSG 1899 Hoffenheim;8000000;21;2020-09-16;293281;Jacob Bruun Larsen;27.277593843447068
705;RSC Anderlecht;6400000;22;2021-03-17;293281;Jacob Bruun Larsen;21.822075074757656
706;RSC Anderlecht;5500000;22;2021-06-07;293281;Jacob Bruun Larsen;18.75334576736986
707;TSG 1899 Hoffenheim;6500000;23;2021-10-07;293281;Jacob Bruun Larsen;22.163044997800743
708;TSG 1899 Hoffenheim;6500000;23;2021-12-22;293281;Jacob Bruun Larsen;22.163044997800743
709;TSG 1899 Hoffenheim;6000000;23;2022-06-09;293281;Jacob Bruun Larsen;20.458195382585302
710;TSG 1899 Hoffenheim;4000000;24;2022-11-09;293281;Jacob Bruun Larsen;13.638796921723534
711;Lech Poznan;50000;16;2019-01-25;407098;Jakub Kaminski;0.12282054935175314
712;Lech Poznan;150000;17;2019-06-29;407098;Jakub Kaminski;0.36846164805525944
713;Lech Poznan;350000;17;2020-01-15;407098;Jakub Kaminski;0.859743845462272
714;Lech Poznan;325000;17;2020-04-08;407098;Jakub Kaminski;0.7983335707863954
715;Lech Poznan;3000000;18;2020-08-18;407098;Jakub Kaminski;7.3692329611051886
716;Lech Poznan;6000000;18;2021-01-15;407098;Jakub Kaminski;14.738465922210377
717;Lech Poznan;5000000;18;2021-05-21;407098;Jakub Kaminski;12.282054935175314
718;Lech Poznan;6000000;19;2021-10-15;407098;Jakub Kaminski;14.738465922210377
719;Lech Poznan;10000000;19;2021-12-31;407098;Jakub Kaminski;24.564109870350627
720;Lech Poznan;10000000;20;2022-06-14;407098;Jakub Kaminski;24.564109870350627
721;VfL Wolfsburg;10000000;20;2022-11-09;407098;Jakub Kaminski;24.564109870350627
722;Borussia Dortmund U19;4000000;17;2022-06-09;670882;Jamie Bynoe-Gittens;5.962300374730579
723;Borussia Dortmund;8000000;18;2022-09-21;670882;Jamie Bynoe-Gittens;11.924600749461158
724;Borussia Dortmund;8000000;18;2022-11-09;670882;Jamie Bynoe-Gittens;11.924600749461158
725;Borussia Dortmund;14000000;18;2023-03-29;670882;Jamie Bynoe-Gittens;20.868051311557025
726;SpVgg Greuther Fürth;250000;18;2019-09-25;518505;Jamie Leweling;0.48215542762364877
727;SpVgg Greuther Fürth;400000;18;2019-12-13;518505;Jamie Leweling;0.771448684197838
728;SpVgg Greuther Fürth;1000000;19;2020-04-02;518505;Jamie Leweling;1.928621710494595
729;SpVgg Greuther Fürth;900000;19;2020-04-08;518505;Jamie Leweling;1.7357595394451355
730;SpVgg Greuther Fürth;1200000;19;2020-07-15;518505;Jamie Leweling;2.314346052593514
731;SpVgg Greuther Fürth;1800000;19;2021-02-08;518505;Jamie Leweling;3.471519078890271
732;SpVgg Greuther Fürth;1500000;20;2021-06-16;518505;Jamie Leweling;2.8929325657418925
733;SpVgg Greuther Fürth;2000000;20;2021-12-22;518505;Jamie Leweling;3.85724342098919
734;SpVgg Greuther Fürth;4500000;21;2022-03-24;518505;Jamie Leweling;8.678797697225678
735;SpVgg Greuther Fürth;4500000;21;2022-06-09;518505;Jamie Leweling;8.678797697225678
736;1.FC Union Berlin;4500000;21;2022-11-09;518505;Jamie Leweling;8.678797697225678
737;1.FC Union Berlin;3500000;22;2023-03-29;518505;Jamie Leweling;6.750175986731082
738;1.FC Köln U19;250000;17;2019-12-17;472249;Jan Thielmann;0.5293817456468939
739;1. FC Köln;2500000;17;2020-02-11;472249;Jan Thielmann;5.293817456468939
740;1. FC Köln;2300000;17;2020-04-08;472249;Jan Thielmann;4.870312059951424
741;1. FC Köln;4000000;18;2021-02-10;472249;Jan Thielmann;8.470107930350302
742;1. FC Köln;4000000;19;2021-06-09;472249;Jan Thielmann;8.470107930350302
743;1. FC Köln;5500000;19;2021-10-07;472249;Jan Thielmann;11.646398404231666
744;1. FC Köln;5500000;19;2021-12-22;472249;Jan Thielmann;11.646398404231666
745;1. FC Köln;7500000;20;2022-06-09;472249;Jan Thielmann;15.881452369406817
746;1. FC Köln;9000000;20;2022-09-21;472249;Jan Thielmann;19.05774284328818
747;1. FC Köln;9000000;20;2022-11-09;472249;Jan Thielmann;19.05774284328818
748;1. FC Köln;7500000;20;2023-03-29;472249;Jan Thielmann;15.881452369406817
749;Hertha BSC II;150000;18;2019-07-01;448177;Jessic Ngankam;0.33468919645586453
750;Hertha BSC II;250000;19;2019-12-02;448177;Jessic Ngankam;0.5578153274264409
751;Hertha BSC II;300000;19;2020-04-06;448177;Jessic Ngankam;0.6693783929117291
752;Hertha BSC;600000;19;2020-07-08;448177;Jessic Ngankam;1.3387567858234581
753;Hertha BSC;1000000;20;2020-11-26;448177;Jessic Ngankam;2.2312613097057636
754;Hertha BSC;1200000;20;2021-02-10;448177;Jessic Ngankam;2.6775135716469163
755;Hertha BSC;1200000;20;2021-06-09;448177;Jessic Ngankam;2.6775135716469163
756;SpVgg Greuther Fürth;1200000;21;2021-12-22;448177;Jessic Ngankam;2.6775135716469163
757;SpVgg Greuther Fürth;2000000;21;2022-06-09;448177;Jessic Ngankam;4.462522619411527
758;Hertha BSC;2000000;22;2022-11-09;448177;Jessic Ngankam;4.462522619411527
759;Hertha BSC;3500000;22;2023-03-29;448177;Jessic Ngankam;7.809414583970172
760;Borussia Dortmund II;50000;18;2011-07-01;7161;Jonas Hofmann;6.982265046781176
761;Borussia Dortmund II;100000;19;2012-01-20;7161;Jonas Hofmann;13.964530093562352
762;Borussia Dortmund II;125000;19;2012-02-06;7161;Jonas Hofmann;17.45566261695294
763;Borussia Dortmund II;150000;19;2012-07-05;7161;Jonas Hofmann;20.94679514034353
764;Borussia Dortmund II;200000;20;2012-10-23;7161;Jonas Hofmann;27.929060187124705
765;Borussia Dortmund II;500000;20;2013-06-30;7161;Jonas Hofmann;69.82265046781175
766;Borussia Dortmund;1000000;21;2013-08-27;7161;Jonas Hofmann;139.6453009356235
767;Borussia Dortmund;3000000;21;2013-11-05;7161;Jonas Hofmann;418.93590280687056
768;Borussia Dortmund;4000000;21;2014-07-10;7161;Jonas Hofmann;558.581203742494
769;1.FSV Mainz 05;4000000;22;2015-02-04;7161;Jonas Hofmann;558.581203742494
770;Borussia Dortmund;4000000;22;2015-07-01;7161;Jonas Hofmann;558.581203742494
771;Borussia Mönchengladbach;6000000;23;2016-02-15;7161;Jonas Hofmann;837.8718056137411
772;Borussia Mönchengladbach;5000000;24;2016-07-22;7161;Jonas Hofmann;698.2265046781176
773;Borussia Mönchengladbach;4000000;24;2016-10-13;7161;Jonas Hofmann;558.581203742494
774;Borussia Mönchengladbach;3500000;24;2017-02-07;7161;Jonas Hofmann;488.7585532746823
775;Borussia Mönchengladbach;3500000;24;2017-06-19;7161;Jonas Hofmann;488.7585532746823
776;Borussia Mönchengladbach;3000000;25;2017-12-28;7161;Jonas Hofmann;418.93590280687056
777;Borussia Mönchengladbach;3000000;25;2018-06-05;7161;Jonas Hofmann;418.93590280687056
778;Borussia Mönchengladbach;8000000;26;2018-10-22;7161;Jonas Hofmann;1117.162407484988
779;Borussia Mönchengladbach;12000000;26;2018-12-18;7161;Jonas Hofmann;1675.7436112274822
780;Borussia Mönchengladbach;9000000;26;2019-06-05;7161;Jonas Hofmann;1256.8077084206116
781;Borussia Mönchengladbach;9000000;27;2019-12-17;7161;Jonas Hofmann;1256.8077084206116
782;Borussia Mönchengladbach;7000000;27;2020-04-08;7161;Jonas Hofmann;977.5171065493646
783;Borussia Mönchengladbach;9000000;27;2020-07-08;7161;Jonas Hofmann;1256.8077084206116
784;Borussia Mönchengladbach;14000000;28;2020-11-26;7161;Jonas Hofmann;1955.0342130987292
785;Borussia Mönchengladbach;16000000;28;2021-02-10;7161;Jonas Hofmann;2234.324814969976
786;Borussia Mönchengladbach;16000000;28;2021-06-01;7161;Jonas Hofmann;2234.324814969976
787;Borussia Mönchengladbach;16000000;29;2021-12-22;7161;Jonas Hofmann;2234.324814969976
788;Borussia Mönchengladbach;13000000;29;2022-06-09;7161;Jonas Hofmann;1815.3889121631057
789;Borussia Mönchengladbach;13000000;30;2022-11-09;7161;Jonas Hofmann;1815.3889121631057
790;FC Copenhagen U19;50000;18;2017-09-06;391004;Jonas Wind;0.12787592965800862
791;FC Copenhagen;100000;19;2018-02-07;391004;Jonas Wind;0.25575185931601724
792;FC Copenhagen;300000;19;2018-06-02;391004;Jonas Wind;0.7672555779480517
793;FC Copenhagen;400000;19;2018-12-21;391004;Jonas Wind;1.023007437264069
794;FC Copenhagen;1750000;20;2019-06-08;391004;Jonas Wind;4.475657538030301
795;FC Copenhagen;2500000;20;2019-09-09;391004;Jonas Wind;6.393796482900431
796;FC Copenhagen;2500000;20;2019-12-22;391004;Jonas Wind;6.393796482900431
797;FC Copenhagen;2300000;21;2020-04-08;391004;Jonas Wind;5.882292764268397
798;FC Copenhagen;2500000;21;2020-07-31;391004;Jonas Wind;6.393796482900431
799;FC Copenhagen;4500000;21;2020-12-23;391004;Jonas Wind;11.508833669220776
800;FC Copenhagen;5000000;22;2021-05-26;391004;Jonas Wind;12.787592965800862
801;FC Copenhagen;7000000;22;2021-10-06;391004;Jonas Wind;17.902630152121205
802;FC Copenhagen;7000000;22;2021-12-28;391004;Jonas Wind;17.902630152121205
803;VfL Wolfsburg;10000000;23;2022-03-24;391004;Jonas Wind;25.575185931601723
804;VfL Wolfsburg;14000000;23;2022-06-09;391004;Jonas Wind;35.80526030424241
805;VfL Wolfsburg;14000000;23;2022-11-09;391004;Jonas Wind;35.80526030424241
806;1.FSV Mainz 05;1500000;18;2018-10-22;333647;Jonathan Burkardt;4.495769480918455
807;1.FSV Mainz 05;1750000;18;2018-12-18;333647;Jonathan Burkardt;5.245064394404865
808;1.FSV Mainz 05;1750000;18;2019-06-05;333647;Jonathan Burkardt;5.245064394404865
809;1.FSV Mainz 05;2000000;19;2019-12-17;333647;Jonathan Burkardt;5.9943593078912745
810;1.FSV Mainz 05;1800000;19;2020-04-08;333647;Jonathan Burkardt;5.394923377102147
811;1.FSV Mainz 05;2500000;20;2020-11-26;333647;Jonathan Burkardt;7.492949134864093
812;1.FSV Mainz 05;3500000;20;2021-02-10;333647;Jonathan Burkardt;10.49012878880973
813;1.FSV Mainz 05;4500000;20;2021-06-09;333647;Jonathan Burkardt;13.487308442755367
814;1.FSV Mainz 05;6500000;21;2021-10-07;333647;Jonathan Burkardt;19.48166775064664
815;1.FSV Mainz 05;17000000;21;2021-12-22;333647;Jonathan Burkardt;50.95205411707583
816;1.FSV Mainz 05;17000000;21;2022-06-09;333647;Jonathan Burkardt;50.95205411707583
817;1.FSV Mainz 05;15000000;22;2022-11-09;333647;Jonathan Burkardt;44.95769480918456
818;1.FSV Mainz 05;12000000;22;2023-03-29;333647;Jonathan Burkardt;35.96615584734764
819;Stade Reims;250000;19;2015-09-15;355369;Jordan;0.7034941145682375
820;Stade Reims;1250000;19;2016-02-04;355369;Jordan;3.5174705728411877
821;Stade Reims;1250000;20;2016-07-13;355369;Jordan;3.5174705728411877
822;LB Châteauroux;850000;20;2017-02-20;355369;Jordan;2.3918799895320078
823;LB Châteauroux;850000;21;2017-06-20;355369;Jordan;2.3918799895320078
824;Stade Reims;2500000;22;2018-05-16;355369;Jordan;7.034941145682375
825;Stade Rennais FC;7000000;22;2018-09-06;355369;Jordan;19.69783520791065
826;Stade Rennais FC;7000000;22;2018-12-17;355369;Jordan;19.69783520791065
827;Stade Rennais FC;6000000;23;2019-06-03;355369;Jordan;16.8838587496377
828;Stade Rennais FC;4500000;23;2019-12-19;355369;Jordan;12.662894062228276
829;Stade Rennais FC;3500000;23;2020-04-08;355369;Jordan;9.848917603955325
830;BSC Young Boys;3500000;24;2020-12-28;355369;Jordan;9.848917603955325
831;BSC Young Boys;4500000;24;2021-04-15;355369;Jordan;12.662894062228276
832;BSC Young Boys;5000000;25;2021-06-23;355369;Jordan;14.06988229136475
833;BSC Young Boys;5000000;25;2022-01-03;355369;Jordan;14.06988229136475
834;BSC Young Boys;7000000;26;2022-06-08;355369;Jordan;19.69783520791065
835;1.FC Union Berlin;10000000;26;2022-09-21;355369;Jordan;28.1397645827295
836;1.FC Union Berlin;10000000;26;2022-11-09;355369;Jordan;28.1397645827295
837;1.FC Union Berlin;9000000;26;2023-03-29;355369;Jordan;25.32578812445655
838;Panathinaikos Athens;200000;19;2019-09-23;496767;Juan José Perea;0.40260323250135377
839;Panathinaikos Athens;350000;19;2019-12-18;496767;Juan José Perea;0.7045556568773691
840;Panathinaikos Athens;325000;20;2020-04-08;496767;Juan José Perea;0.6542302528146998
841;Panathinaikos Athens;500000;20;2020-08-04;496767;Juan José Perea;1.0065080812533844
842;Volos NPS;600000;20;2021-02-12;496767;Juan José Perea;1.2078096975040613
843;PAS Giannina;600000;21;2021-11-01;496767;Juan José Perea;1.2078096975040613
844;PAS Giannina;800000;21;2022-02-22;496767;Juan José Perea;1.610412930005415
845;PAS Giannina;1200000;22;2022-06-09;496767;Juan José Perea;2.4156193950081226
846;VfB Stuttgart;2400000;22;2022-09-21;496767;Juan José Perea;4.831238790016245
847;VfB Stuttgart;2400000;22;2022-11-09;496767;Juan José Perea;4.831238790016245
848;RSC Anderlecht;1000000;16;2022-09-07;819215;Julien Duranville;1.0
849;RSC Anderlecht;5000000;16;2022-11-04;819215;Julien Duranville;5.0
850;1.FC Köln U19;500000;18;2023-01-23;720162;Justin Diehl;0.694288229592786
851;FC Liefering;1500000;16;2018-07-02;496094;Karim Adeyemi;3.023620523529815
852;FC Liefering;1500000;16;2018-12-01;496094;Karim Adeyemi;3.023620523529815
853;FC Liefering;1500000;17;2019-06-01;496094;Karim Adeyemi;3.023620523529815
854;FC Liefering;7500000;17;2019-12-03;496094;Karim Adeyemi;15.118102617649075
855;Red Bull Salzburg;6700000;18;2020-04-08;496094;Karim Adeyemi;13.50550500509984
856;Red Bull Salzburg;9000000;18;2020-07-22;496094;Karim Adeyemi;18.14172314117889
857;Red Bull Salzburg;9000000;18;2020-12-21;496094;Karim Adeyemi;18.14172314117889
858;Red Bull Salzburg;10000000;19;2021-06-02;496094;Karim Adeyemi;20.157470156865433
859;Red Bull Salzburg;20000000;19;2021-09-06;496094;Karim Adeyemi;40.314940313730865
860;Red Bull Salzburg;35000000;19;2021-12-16;496094;Karim Adeyemi;70.55114554902902
861;Red Bull Salzburg;35000000;20;2022-05-27;496094;Karim Adeyemi;70.55114554902902
862;Borussia Dortmund;35000000;20;2022-11-09;496094;Karim Adeyemi;70.55114554902902
863;Eintracht Braunschweig II;50000;19;2010-04-02;61087;Karim Bellarabi;0.8185047555126296
864;Eintracht Braunschweig;150000;20;2010-08-31;61087;Karim Bellarabi;2.4555142665378886
865;Eintracht Braunschweig;250000;20;2010-09-28;61087;Karim Bellarabi;4.092523777563148
866;Eintracht Braunschweig;350000;20;2010-10-19;61087;Karim Bellarabi;5.7295332885884065
867;Eintracht Braunschweig;600000;20;2011-01-17;61087;Karim Bellarabi;9.822057066151554
868;Eintracht Braunschweig;1000000;21;2011-05-30;61087;Karim Bellarabi;16.370095110252592
869;Bayer 04 Leverkusen;750000;21;2012-01-23;61087;Karim Bellarabi;12.277571332689442
870;Bayer 04 Leverkusen;1000000;22;2012-06-29;61087;Karim Bellarabi;16.370095110252592
871;Bayer 04 Leverkusen;2000000;22;2012-10-23;61087;Karim Bellarabi;32.740190220505184
872;Bayer 04 Leverkusen;2500000;22;2013-01-13;61087;Karim Bellarabi;40.92523777563147
873;Bayer 04 Leverkusen;2500000;23;2013-06-30;61087;Karim Bellarabi;40.92523777563147
874;Bayer 04 Leverkusen;2500000;24;2014-07-10;61087;Karim Bellarabi;40.92523777563147
875;Bayer 04 Leverkusen;8000000;24;2014-11-03;61087;Karim Bellarabi;130.96076088202074
876;Bayer 04 Leverkusen;8000000;24;2015-02-04;61087;Karim Bellarabi;130.96076088202074
877;Bayer 04 Leverkusen;12000000;25;2015-07-01;61087;Karim Bellarabi;196.44114132303108
878;Bayer 04 Leverkusen;16000000;25;2015-10-16;61087;Karim Bellarabi;261.9215217640415
879;Bayer 04 Leverkusen;16000000;25;2016-02-15;61087;Karim Bellarabi;261.9215217640415
880;Bayer 04 Leverkusen;22000000;26;2016-07-22;61087;Karim Bellarabi;360.142092425557
881;Bayer 04 Leverkusen;22000000;26;2017-02-07;61087;Karim Bellarabi;360.142092425557
882;Bayer 04 Leverkusen;18000000;27;2017-06-19;61087;Karim Bellarabi;294.6617119845466
883;Bayer 04 Leverkusen;14000000;27;2017-12-28;61087;Karim Bellarabi;229.18133154353626
884;Bayer 04 Leverkusen;12000000;28;2018-06-05;61087;Karim Bellarabi;196.44114132303108
885;Bayer 04 Leverkusen;10000000;28;2018-08-22;61087;Karim Bellarabi;163.7009511025259
886;Bayer 04 Leverkusen;12000000;28;2018-12-18;61087;Karim Bellarabi;196.44114132303108
887;Bayer 04 Leverkusen;15000000;28;2019-03-06;61087;Karim Bellarabi;245.55142665378887
888;Bayer 04 Leverkusen;15000000;29;2019-06-05;61087;Karim Bellarabi;245.55142665378887
889;Bayer 04 Leverkusen;15000000;29;2019-12-17;61087;Karim Bellarabi;245.55142665378887
890;Bayer 04 Leverkusen;12000000;30;2020-04-08;61087;Karim Bellarabi;196.44114132303108
891;Bayer 04 Leverkusen;7000000;30;2021-02-10;61087;Karim Bellarabi;114.59066577176813
892;Bayer 04 Leverkusen;4500000;31;2021-06-09;61087;Karim Bellarabi;73.66542799613666
893;Bayer 04 Leverkusen;3500000;31;2021-12-22;61087;Karim Bellarabi;57.295332885884065
894;Bayer 04 Leverkusen;3000000;32;2022-06-09;61087;Karim Bellarabi;49.11028533075777
895;Bayer 04 Leverkusen;2500000;32;2022-11-09;61087;Karim Bellarabi;40.92523777563147
896;First Vienna FC;50000;17;2009-07-14;119234;Karim Onisiwo;0.4193434758542027
897;SC Ostbahn XI;0;18;2011-02-08;119234;Karim Onisiwo;0.0
898;SV Mattersburg;175000;22;2014-07-09;119234;Karim Onisiwo;1.4677021654897093
899;SV Mattersburg;375000;22;2014-11-22;119234;Karim Onisiwo;3.14507606890652
900;SV Mattersburg;500000;23;2015-06-19;119234;Karim Onisiwo;4.193434758542026
901;SV Mattersburg;800000;23;2015-10-02;119234;Karim Onisiwo;6.709495613667243
902;SV Mattersburg;1500000;23;2015-12-29;119234;Karim Onisiwo;12.58030427562608
903;1.FSV Mainz 05;1500000;24;2016-07-22;119234;Karim Onisiwo;12.58030427562608
904;1.FSV Mainz 05;2000000;24;2017-02-07;119234;Karim Onisiwo;16.773739034168106
905;1.FSV Mainz 05;1500000;25;2017-06-19;119234;Karim Onisiwo;12.58030427562608
906;1.FSV Mainz 05;1000000;25;2017-12-28;119234;Karim Onisiwo;8.386869517084053
907;1.FSV Mainz 05;500000;26;2018-06-05;119234;Karim Onisiwo;4.193434758542026
908;1.FSV Mainz 05;800000;26;2018-12-18;119234;Karim Onisiwo;6.709495613667243
909;1.FSV Mainz 05;1500000;26;2019-03-06;119234;Karim Onisiwo;12.58030427562608
910;1.FSV Mainz 05;3500000;27;2019-06-05;119234;Karim Onisiwo;29.354043309794186
911;1.FSV Mainz 05;4500000;27;2019-12-17;119234;Karim Onisiwo;37.74091282687824
912;1.FSV Mainz 05;3500000;28;2020-04-08;119234;Karim Onisiwo;29.354043309794186
913;1.FSV Mainz 05;3500000;28;2021-02-10;119234;Karim Onisiwo;29.354043309794186
914;1.FSV Mainz 05;3500000;29;2021-05-27;119234;Karim Onisiwo;29.354043309794186
915;1.FSV Mainz 05;3500000;29;2021-12-22;119234;Karim Onisiwo;29.354043309794186
916;1.FSV Mainz 05;3500000;30;2022-06-09;119234;Karim Onisiwo;29.354043309794186
917;1.FSV Mainz 05;3500000;30;2022-11-09;119234;Karim Onisiwo;29.354043309794186
918;Ajax Amsterdam;300000;18;2016-07-15;283196;Kasper Dolberg;1.0593369962852583
919;Ajax Amsterdam;2000000;19;2016-10-17;283196;Kasper Dolberg;7.062246641901722
920;Ajax Amsterdam;8000000;19;2017-01-18;283196;Kasper Dolberg;28.248986567606888
921;Ajax Amsterdam;14000000;19;2017-06-07;283196;Kasper Dolberg;49.43572649331205
922;Ajax Amsterdam;14000000;20;2018-01-17;283196;Kasper Dolberg;49.43572649331205
923;Ajax Amsterdam;12000000;20;2018-06-12;283196;Kasper Dolberg;42.37347985141033
924;Ajax Amsterdam;17000000;21;2018-12-28;283196;Kasper Dolberg;60.02909645616464
925;Ajax Amsterdam;22000000;21;2019-03-13;283196;Kasper Dolberg;77.68471306091894
926;Ajax Amsterdam;18000000;21;2019-06-12;283196;Kasper Dolberg;63.5602197771155
927;OGC Nice;20000000;22;2019-12-19;283196;Kasper Dolberg;70.62246641901721
928;OGC Nice;16000000;22;2020-04-08;283196;Kasper Dolberg;56.497973135213776
929;OGC Nice;20000000;22;2020-08-03;283196;Kasper Dolberg;70.62246641901721
930;OGC Nice;23000000;23;2020-10-15;283196;Kasper Dolberg;81.2158363818698
931;OGC Nice;22000000;23;2021-04-09;283196;Kasper Dolberg;77.68471306091894
932;OGC Nice;20000000;23;2021-05-26;283196;Kasper Dolberg;70.62246641901721
933;OGC Nice;22000000;23;2021-07-15;283196;Kasper Dolberg;77.68471306091894
934;OGC Nice;20000000;24;2021-12-16;283196;Kasper Dolberg;70.62246641901721
935;OGC Nice;17000000;24;2022-05-30;283196;Kasper Dolberg;60.02909645616464
936;Sevilla FC;12000000;25;2022-11-07;283196;Kasper Dolberg;42.37347985141033
937;TSG 1899 Hoffenheim;9000000;25;2023-03-29;283196;Kasper Dolberg;31.78010988855775
938;SM Caen;250000;17;2020-01-06;569368;Kelian Nsona;0.4390833345042222
939;SM Caen;400000;18;2020-08-14;569368;Kelian Nsona;0.7025333352067555
940;SM Caen;800000;18;2020-11-11;569368;Kelian Nsona;1.405066670413511
941;SM Caen;1200000;18;2021-03-11;569368;Kelian Nsona;2.1076000056202666
942;SM Caen;1200000;19;2021-06-25;569368;Kelian Nsona;2.1076000056202666
943;SM Caen;1200000;19;2021-12-27;569368;Kelian Nsona;2.1076000056202666
944;Hertha BSC;1200000;20;2022-06-09;569368;Kelian Nsona;2.1076000056202666
945;Hertha BSC;1200000;20;2022-11-09;569368;Kelian Nsona;2.1076000056202666
946;WSG Wattens;75000;18;2018-07-02;589737;Kelvin Yeboah;0.12717533408960266
947;WSG Wattens;125000;18;2018-12-01;589737;Kelvin Yeboah;0.21195889014933775
948;WSG Wattens;150000;19;2019-06-01;589737;Kelvin Yeboah;0.2543506681792053
949;WSG Tirol;400000;19;2019-12-16;589737;Kelvin Yeboah;0.6782684484778808
950;WSG Tirol;350000;19;2020-04-08;589737;Kelvin Yeboah;0.5934848924181457
951;WSG Tirol;400000;20;2020-07-22;589737;Kelvin Yeboah;0.6782684484778808
952;WSG Tirol;500000;20;2020-12-21;589737;Kelvin Yeboah;0.847835560597351
953;SK Sturm Graz;700000;20;2021-03-24;589737;Kelvin Yeboah;1.1869697848362915
