,date,unformattedDate,age,marketValue,marketValueUnformatted,marketValueCurrency,marketValueNumeral,clubID,clubName,clubShortName,clubImage,seasonID,Name,normalized MV
1435,2.2016,11/02/2016,22,900,900000,€,Tsd.,23826,RasenBallsport Leipzig,RB Leipzig,https://tmssl.akamaized.net/images/wappen/medium/23826.png?lm=1619431624,15/16,Rani Khedira,0.692307692
1436,7.2015,01/07/2015,21,1,,,,,,,,,,
1437,1.2015,13/01/2015,20,1,,,,,,,,,,
1438,7.2014,06/07/2014,20,900,900000,€,Tsd.,23826,RasenBallsport Leipzig,RB Leipzig,https://tmssl.akamaized.net/images/wappen/medium/23826.png?lm=1619431624,14/15,Rani Khedira,0.692307692
1439,2.2014,12/02/2014,20,750,750000,€,Tsd.,79,VfB Stuttgart,VfB Stuttgart,https://tmssl.akamaized.net/images/wappen/medium/79.png?lm=1656582657,13/14,Rani Khedira,0.576923077
1440,6.2013,30/06/2013,19,300,300000,€,Tsd.,79,VfB Stuttgart,VfB Stuttgart,https://tmssl.akamaized.net/images/wappen/medium/79.png?lm=1656582657,Dec-13,Rani Khedira,0.230769231
1441,1.2013,13/01/2013,18,300,300000,€,Tsd.,79,VfB Stuttgart,VfB Stuttgart,https://tmssl.akamaized.net/images/wappen/medium/79.png?lm=1656582657,Dec-13,Rani Khedira,0.230769231
1442,3.2012,05/03/2012,18,300,300000,€,Tsd.,2517,VfB Stuttgart U19,Stuttgart U19,https://tmssl.akamaized.net/images/wappen/medium/2517.png?lm=1656582657,11-Dec,Rani Khedira,0.230769231
1443,2.2012,02/02/2012,18,100,100000,€,Tsd.,2517,VfB Stuttgart U19,Stuttgart U19,https://tmssl.akamaized.net/images/wappen/medium/2517.png?lm=1656582657,11-Dec,Rani Khedira,0.076923077
1444,2.2023,05/02/2023,19,1,,,,,,,,,,
1445,11.2022,09/11/2022,28,11,,,,,,,,,,
1446,6.2022,09/06/2022,27,13,,,,,,,,,,
1447,3.2022,24/03/2022,27,13,,,,,,,,,,
1448,12.2021,22/12/2021,27,11,,,,,,,,,,
1449,6.2021,09/06/2021,26,7,,,,,,,,,,
1450,2.2021,10/02/2021,26,6,,,,,,,,,,
1451,7.202,08/07/2020,25,4,,,,,,,,,,
1452,4.202,08/04/2020,25,2,,,,,,,,,,
1453,3.202,11/03/2020,25,3,,,,,,,,,,
1454,12.2019,17/12/2019,25,2,,,,,,,,,,
1455,10.2019,02/10/2019,25,1,,,,,,,,,,
1456,6.2019,12/06/2019,24,600,600000,€,Tsd.,2036,1.FC Heidenheim 1846,1.FC Heidenheim,https://tmssl.akamaized.net/images/wappen/medium/2036.png?lm=1490215754,18/19,Robert Andrich,4
1457,1.2019,08/01/2019,24,450,450000,€,Tsd.,2036,1.FC Heidenheim 1846,1.FC Heidenheim,https://tmssl.akamaized.net/images/wappen/medium/2036.png?lm=1490215754,18/19,Robert Andrich,3
1458,6.2018,08/06/2018,23,350,350000,€,Tsd.,108,SV Wehen Wiesbaden,Wehen Wiesbaden,https://tmssl.akamaized.net/images/wappen/medium/108.png?lm=1465643808,17/18,Robert Andrich,2.333333333
1459,1.2018,19/01/2018,23,350,350000,€,Tsd.,108,SV Wehen Wiesbaden,Wehen Wiesbaden,https://tmssl.akamaized.net/images/wappen/medium/108.png?lm=1465643808,17/18,Robert Andrich,2.333333333
1460,6.2017,14/06/2017,22,300,300000,€,Tsd.,108,SV Wehen Wiesbaden,Wehen Wiesbaden,https://tmssl.akamaized.net/images/wappen/medium/108.png?lm=1465643808,16/17,Robert Andrich,2
1461,2.2017,10/02/2017,22,275,275000,€,Tsd.,108,SV Wehen Wiesbaden,Wehen Wiesbaden,https://tmssl.akamaized.net/images/wappen/medium/108.png?lm=1465643808,16/17,Robert Andrich,1.833333333
1462,10.2016,08/10/2016,22,275,275000,€,Tsd.,108,SV Wehen Wiesbaden,Wehen Wiesbaden,https://tmssl.akamaized.net/images/wappen/medium/108.png?lm=1465643808,16/17,Robert Andrich,1.833333333
1463,7.2016,14/07/2016,21,200,200000,€,Tsd.,108,SV Wehen Wiesbaden,Wehen Wiesbaden,https://tmssl.akamaized.net/images/wappen/medium/108.png?lm=1465643808,16/17,Robert Andrich,1.333333333
1464,2.2016,08/02/2016,21,175,175000,€,Tsd.,129,SG Dynamo Dresden,Dynamo Dresden,https://tmssl.akamaized.net/images/wappen/medium/129.png?lm=1403259018,15/16,Robert Andrich,1.166666667
1465,7.2015,01/07/2015,20,150,150000,€,Tsd.,129,SG Dynamo Dresden,Dynamo Dresden,https://tmssl.akamaized.net/images/wappen/medium/129.png?lm=1403259018,15/16,Robert Andrich,1
1466,3.2015,07/03/2015,20,150,150000,€,Tsd.,129,SG Dynamo Dresden,Dynamo Dresden,https://tmssl.akamaized.net/images/wappen/medium/129.png?lm=1403259018,14/15,Robert Andrich,1
1467,7.2014,17/07/2014,19,125,125000,€,Tsd.,45,Hertha BSC II,Hertha BSC II,https://tmssl.akamaized.net/images/wappen/medium/45.png?lm=1656580875,14/15,Robert Andrich,0.833333333
1468,6.2013,29/06/2013,18,150,150000,€,Tsd.,44,Hertha BSC,Hertha BSC,https://tmssl.akamaized.net/images/wappen/medium/44.png?lm=1656580875,Dec-13,Robert Andrich,1
1469,4.2013,12/04/2013,18,150,150000,€,Tsd.,44,Hertha BSC,Hertha BSC,https://tmssl.akamaized.net/images/wappen/medium/44.png?lm=1656580875,Dec-13,Robert Andrich,1
1470,1.2013,14/01/2013,18,25,25000,€,Tsd.,45,Hertha BSC II,Hertha BSC II,https://tmssl.akamaized.net/images/wappen/medium/45.png?lm=1656580875,Dec-13,Robert Andrich,0.166666667
1471,11.2022,09/11/2022,26,9,,,,,,,,,,
1472,6.2022,09/06/2022,26,7,,,,,,,,,,
1473,12.2021,22/12/2021,25,8,,,,,,,,,,
1474,10.2021,07/10/2021,25,8,,,,,,,,,,
1475,5.2021,26/05/2021,25,10,,,,,,,,,,
1476,2.2021,10/02/2021,24,11,,,,,,,,,,
1477,7.202,08/07/2020,24,14,,,,,,,,,,
1478,4.202,08/04/2020,23,10,,,,,,,,,,
1479,12.2019,17/12/2019,23,13,,,,,,,,,,
1480,6.2019,08/06/2019,23,13,,,,,,,,,,
1481,12.2018,21/12/2018,22,5,,,,,,,,,,
1482,6.2018,02/06/2018,22,1,,,,,,,,,,
1483,12.2017,18/12/2017,21,1,,,,,,,,,,
1484,6.2017,21/06/2017,21,700,700000,€,Tsd.,1177,Silkeborg IF,Silkeborg IF,https://tmssl.akamaized.net/images/wappen/medium/1177.png?lm=1518117733,16/17,Robert Skov,1.166666667
1485,12.2016,12/12/2016,20,600,600000,€,Tsd.,1177,Silkeborg IF,Silkeborg IF,https://tmssl.akamaized.net/images/wappen/medium/1177.png?lm=1518117733,16/17,Robert Skov,1
1486,8.2016,12/08/2016,20,350,350000,€,Tsd.,1177,Silkeborg IF,Silkeborg IF,https://tmssl.akamaized.net/images/wappen/medium/1177.png?lm=1518117733,16/17,Robert Skov,0.583333333
1487,1.2016,25/01/2016,19,150,150000,€,Tsd.,1177,Silkeborg IF,Silkeborg IF,https://tmssl.akamaized.net/images/wappen/medium/1177.png?lm=1518117733,15/16,Robert Skov,0.25
1488,9.2015,02/09/2015,19,150,150000,€,Tsd.,1177,Silkeborg IF,Silkeborg IF,https://tmssl.akamaized.net/images/wappen/medium/1177.png?lm=1518117733,15/16,Robert Skov,0.25
1489,2.2015,06/02/2015,18,150,150000,€,Tsd.,1177,Silkeborg IF,Silkeborg IF,https://tmssl.akamaized.net/images/wappen/medium/1177.png?lm=1518117733,14/15,Robert Skov,0.25
1490,6.2014,26/06/2014,18,50,50000,€,Tsd.,15642,Silkeborg IF U19,Silkeborg U19,https://tmssl.akamaized.net/images/wappen/medium/15642.png?lm=1518117733,13/14,Robert Skov,0.083333333
1491,12.2022,08/12/2022,19,900,900000,€,Tsd.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,22/23,Robert Wagner,1
1492,10.2022,05/10/2022,19,600,600000,€,Tsd.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,22/23,Robert Wagner,0.666666667
1493,6.2022,01/06/2022,18,500,500000,€,Tsd.,245,SC Freiburg II,SC Freiburg II,https://tmssl.akamaized.net/images/wappen/medium/245.png?lm=1594709898,21/22,Robert Wagner,0.555555556
1494,3.2022,16/03/2022,18,500,500000,€,Tsd.,245,SC Freiburg II,SC Freiburg II,https://tmssl.akamaized.net/images/wappen/medium/245.png?lm=1594709898,21/22,Robert Wagner,0.555555556
1495,12.2021,30/12/2021,18,300,300000,€,Tsd.,245,SC Freiburg II,SC Freiburg II,https://tmssl.akamaized.net/images/wappen/medium/245.png?lm=1594709898,21/22,Robert Wagner,0.333333333
1496,10.2021,11/10/2021,18,200,200000,€,Tsd.,245,SC Freiburg II,SC Freiburg II,https://tmssl.akamaized.net/images/wappen/medium/245.png?lm=1594709898,21/22,Robert Wagner,0.222222222
1497,7.2021,01/07/2021,17,100,100000,€,Tsd.,245,SC Freiburg II,SC Freiburg II,https://tmssl.akamaized.net/images/wappen/medium/245.png?lm=1594709898,21/22,Robert Wagner,0.111111111
1498,11.2022,09/11/2022,20,30,,,,,,,,,,
1499,6.2022,08/06/2022,20,35,,,,,,,,,,
1500,1.2022,05/01/2022,19,35,,,,,,,,,,
1501,5.2021,27/05/2021,19,33,,,,,,,,,,
1502,3.2021,09/03/2021,18,28,,,,,,,,,,
1503,1.2021,06/01/2021,18,22,,,,,,,,,,
1504,10.202,14/10/2020,18,11,,,,,,,,,,
1505,4.202,08/04/2020,17,11,,,,,,,,,,
1506,2.202,11/02/2020,17,12,,,,,,,,,,
1507,12.2019,18/12/2019,17,5,,,,,,,,,,
1508,6.2019,12/06/2019,17,5,,,,,,,,,,
1509,1.2019,21/01/2019,16,5,,,,,,,,,,
1510,12.2018,28/12/2018,16,5,,,,,,,,,,
1511,10.2018,04/10/2018,16,5,,,,,,,,,,
1512,11.2022,09/11/2022,24,17,,,,,,,,,,
1513,6.2022,09/06/2022,24,13,,,,,,,,,,
1514,3.2022,24/03/2022,24,7,,,,,,,,,,
1515,12.2021,22/12/2021,23,4,,,,,,,,,,
1516,6.2021,09/06/2021,23,3,,,,,,,,,,
1517,2.2021,10/02/2021,23,2,,,,,,,,,,
1518,4.202,08/04/2020,22,2,,,,,,,,,,
1519,4.202,02/04/2020,22,3,,,,,,,,,,
1520,12.2019,13/12/2019,21,2,,,,,,,,,,
1521,6.2019,12/06/2019,21,2,,,,,,,,,,
1522,3.2019,13/03/2019,21,2,,,,,,,,,,
1523,1.2019,08/01/2019,20,3,,,,,,,,,,
1524,6.2018,05/06/2018,20,3,,,,,,,,,,
1525,4.2018,04/04/2018,20,3,,,,,,,,,,
1526,12.2017,28/12/2017,19,2,,,,,,,,,,
1527,6.2017,19/06/2017,19,750,750000,€,Tsd.,3,1.FC Köln,1.FC Köln,https://tmssl.akamaized.net/images/wappen/medium/3.png?lm=1656580823,16/17,Salih Özcan,0.25
1528,2.2017,07/02/2017,19,750,750000,€,Tsd.,3,1.FC Köln,1.FC Köln,https://tmssl.akamaized.net/images/wappen/medium/3.png?lm=1656580823,16/17,Salih Özcan,0.25
1529,10.2016,13/10/2016,18,500,500000,€,Tsd.,3,1.FC Köln,1.FC Köln,https://tmssl.akamaized.net/images/wappen/medium/3.png?lm=1656580823,16/17,Salih Özcan,0.166666667
1530,7.2016,15/07/2016,18,100,100000,€,Tsd.,3,1.FC Köln,1.FC Köln,https://tmssl.akamaized.net/images/wappen/medium/3.png?lm=1656580823,16/17,Salih Özcan,0.033333333
1531,11.2022,09/11/2022,32,2,,,,,,,,,,
1532,6.2022,09/06/2022,31,2,,,,,,,,,,
1533,12.2021,22/12/2021,31,2,,,,,,,,,,
1534,6.2021,09/06/2021,30,4,,,,,,,,,,
1535,2.2021,10/02/2021,30,4,,,,,,,,,,
1536,7.202,08/07/2020,29,5,,,,,,,,,,
1537,4.202,08/04/2020,29,4,,,,,,,,,,
1538,12.2019,17/12/2019,29,5,,,,,,,,,,
1539,10.2019,02/10/2019,28,5,,,,,,,,,,
1540,6.2019,05/06/2019,28,3,,,,,,,,,,
1541,3.2019,06/03/2019,28,3,,,,,,,,,,
1542,12.2018,18/12/2018,28,1,,,,,,,,,,
1543,6.2018,05/06/2018,27,3,,,,,,,,,,
1544,12.2017,28/12/2017,27,3,,,,,,,,,,
1545,10.2017,18/10/2017,27,4,,,,,,,,,,
1546,6.2017,19/06/2017,26,6,,,,,,,,,,
1547,2.2017,07/02/2017,26,8,,,,,,,,,,
1548,7.2016,22/07/2016,25,10,,,,,,,,,,
1549,2.2016,15/02/2016,25,8,,,,,,,,,,
1550,7.2015,01/07/2015,24,10,,,,,,,,,,
1551,2.2015,04/02/2015,24,9,,,,,,,,,,
1552,7.2014,10/07/2014,23,9,,,,,,,,,,
1553,6.2013,30/06/2013,22,9,,,,,,,,,,
1554,3.2013,11/03/2013,22,9,,,,,,,,,,
1555,1.2013,13/01/2013,22,6,,,,,,,,,,
1556,10.2012,25/10/2012,22,5,,,,,,,,,,
1557,6.2012,24/06/2012,21,3,,,,,,,,,,
1558,1.2012,16/01/2012,21,2,,,,,,,,,,
1559,10.2011,18/10/2011,21,2,,,,,,,,,,
1560,7.2011,18/07/2011,20,1,,,,,,,,,,
1561,6.2011,29/06/2011,20,1,,,,,,,,,,
1562,1.2011,12/01/2011,20,300,300000,€,Tsd.,24,Eintracht Frankfurt,E. Frankfurt,https://tmssl.akamaized.net/images/wappen/medium/24.png?lm=1403806187,10-Nov,Sebastian Rode,0.171428571
1563,5.201,28/05/2010,19,300,300000,€,Tsd.,107,Kickers Offenbach,K. Offenbach,https://tmssl.akamaized.net/images/wappen/medium/107.png?lm=1403943577,09-Oct,Sebastian Rode,0.171428571
1564,6.2009,25/06/2009,18,150,150000,€,Tsd.,107,Kickers Offenbach,K. Offenbach,https://tmssl.akamaized.net/images/wappen/medium/107.png?lm=1403943577,08-Sep,Sebastian Rode,0.085714286
1565,1.2009,20/01/2009,18,200,200000,€,Tsd.,107,Kickers Offenbach,K. Offenbach,https://tmssl.akamaized.net/images/wappen/medium/107.png?lm=1403943577,08-Sep,Sebastian Rode,0.114285714
1566,7.2008,11/07/2008,17,100,100000,€,Tsd.,107,Kickers Offenbach,K. Offenbach,https://tmssl.akamaized.net/images/wappen/medium/107.png?lm=1403943577,08-Sep,Sebastian Rode,0.057142857
1567,11.2022,09/11/2022,32,1,,,,,,,,,,
1568,6.2022,09/06/2022,32,1,,,,,,,,,,
1569,12.2021,22/12/2021,31,2,,,,,,,,,,
1570,6.2021,09/06/2021,31,3,,,,,,,,,,
1571,2.2021,10/02/2021,30,4,,,,,,,,,,
1572,9.202,16/09/2020,30,4,,,,,,,,,,
1573,4.202,08/04/2020,30,5,,,,,,,,,,
1574,12.2019,17/12/2019,29,6,,,,,,,,,,
1575,10.2019,02/10/2019,29,6,,,,,,,,,,
1576,6.2019,05/06/2019,29,9,,,,,,,,,,
1577,3.2019,06/03/2019,29,11,,,,,,,,,,
1578,12.2018,18/12/2018,28,14,,,,,,,,,,
1579,6.2018,05/06/2018,28,15,,,,,,,,,,
1580,12.2017,28/12/2017,27,15,,,,,,,,,,
1581,10.2017,18/10/2017,27,12,,,,,,,,,,
1582,6.2017,19/06/2017,27,8,,,,,,,,,,
1583,2.2017,07/02/2017,26,6,,,,,,,,,,
1584,7.2016,22/07/2016,26,4,,,,,,,,,,
1585,2.2016,15/02/2016,25,4,,,,,,,,,,
1586,7.2015,01/07/2015,25,5,,,,,,,,,,
1587,2.2015,04/02/2015,24,5,,,,,,,,,,
1588,11.2014,03/11/2014,24,4,,,,,,,,,,
1589,7.2014,10/07/2014,24,3,,,,,,,,,,
1590,2.2014,12/02/2014,23,3,,,,,,,,,,
1591,6.2013,30/06/2013,23,4,,,,,,,,,,
1592,3.2013,11/03/2013,23,4,,,,,,,,,,
1593,1.2013,13/01/2013,22,5,,,,,,,,,,
1594,6.2012,29/06/2012,22,5,,,,,,,,,,
1595,1.2012,23/01/2012,21,6,,,,,,,,,,
1596,6.2011,29/06/2011,21,6,,,,,,,,,,
1597,1.2011,12/01/2011,20,5,,,,,,,,,,
1598,8.201,25/08/2010,20,4,,,,,,,,,,
1599,1.201,17/01/2010,19,1,,,,,,,,,,
1600,11.2009,09/11/2009,19,1,,,,,,,,,,
1601,8.2009,30/08/2009,19,800,800000,€,Tsd.,79,VfB Stuttgart,VfB Stuttgart,https://tmssl.akamaized.net/images/wappen/medium/79.png?lm=1656582657,09-Oct,Sebastian Rudy,0.16
1602,1.2009,21/01/2009,18,400,400000,€,Tsd.,79,VfB Stuttgart,VfB Stuttgart,https://tmssl.akamaized.net/images/wappen/medium/79.png?lm=1656582657,08-Sep,Sebastian Rudy,0.08
1603,7.2008,11/07/2008,18,200,200000,€,Tsd.,79,VfB Stuttgart,VfB Stuttgart,https://tmssl.akamaized.net/images/wappen/medium/79.png?lm=1656582657,08-Sep,Sebastian Rudy,0.04
1604,4.2008,23/04/2008,18,50,50000,€,Tsd.,102,VfB Stuttgart II,Stuttgart II,https://tmssl.akamaized.net/images/wappen/medium/102.png?lm=1656582657,07-Aug,Sebastian Rudy,0.01
1605,12.2022,12/12/2022,21,150,150000,€,Tsd.,34,FC Schalke 04 II,Schalke 04 II,https://tmssl.akamaized.net/images/wappen/medium/34.png?lm=1656580847,22/23,Soichiro Kozuki,1.5
1606,10.2022,06/10/2022,21,50,50000,€,Tsd.,34,FC Schalke 04 II,Schalke 04 II,https://tmssl.akamaized.net/images/wappen/medium/34.png?lm=1656580847,22/23,Soichiro Kozuki,0.5
1607,1.2022,31/01/2022,21,-,0,€,,67453,1.FC Düren,1.FC Düren,https://tmssl.akamaized.net/images/wappen/medium/67453.png?lm=1594580139,21/22,Soichiro Kozuki,0
1608,1.2022,14/01/2022,21,100,100000,€,Tsd.,593,Kyoto Sanga,Kyoto Sanga,https://tmssl.akamaized.net/images/wappen/medium/593.png?lm=1409743213,21/22,Soichiro Kozuki,1
1609,6.2021,28/06/2021,20,100,100000,€,Tsd.,593,Kyoto Sanga,Kyoto Sanga,https://tmssl.akamaized.net/images/wappen/medium/593.png?lm=1409743213,20/21,Soichiro Kozuki,1
1610,1.2021,27/01/2021,20,100,100000,€,Tsd.,593,Kyoto Sanga,Kyoto Sanga,https://tmssl.akamaized.net/images/wappen/medium/593.png?lm=1409743213,20/21,Soichiro Kozuki,1
1611,12.2019,28/12/2019,19,50,50000,€,Tsd.,593,Kyoto Sanga,Kyoto Sanga,https://tmssl.akamaized.net/images/wappen/medium/593.png?lm=1409743213,19/20,Soichiro Kozuki,0.5
1612,6.2019,27/06/2019,18,25,25000,€,Tsd.,593,Kyoto Sanga,Kyoto Sanga,https://tmssl.akamaized.net/images/wappen/medium/593.png?lm=1409743213,18/19,Soichiro Kozuki,0.25
1613,1.2019,05/01/2019,18,25,25000,€,Tsd.,75,Unbekannt,Unbekannt,https://tmssl.akamaized.net/images/wappen/medium/75.png?lm=1456997316,18/19,Soichiro Kozuki,0.25
1614,11.2022,09/11/2022,25,8,,,,,,,,,,
1615,6.2022,09/06/2022,25,8,,,,,,,,,,
1616,3.2022,24/03/2022,24,9,,,,,,,,,,
1617,12.2021,22/12/2021,24,12,,,,,,,,,,
1618,6.2021,09/06/2021,24,9,,,,,,,,,,
1619,3.2021,31/03/2021,23,11,,,,,,,,,,
1620,2.2021,10/02/2021,23,15,,,,,,,,,,
1621,4.202,08/04/2020,22,20,,,,,,,,,,
1622,3.202,11/03/2020,22,25,,,,,,,,,,
1623,12.2019,17/12/2019,22,20,,,,,,,,,,
1624,6.2019,05/06/2019,22,13,,,,,,,,,,
1625,12.2018,18/12/2018,21,11,,,,,,,,,,
1626,8.2018,22/08/2018,21,11,,,,,,,,,,
1627,6.2018,05/06/2018,21,7,,,,,,,,,,
1628,12.2017,28/12/2017,20,3,,,,,,,,,,
1629,6.2017,19/06/2017,20,1,,,,,,,,,,
1630,2.2017,07/02/2017,19,1,,,,,,,,,,
1631,10.2016,13/10/2016,19,1,,,,,,,,,,
1632,7.2016,22/07/2016,19,500,500000,€,Tsd.,39,1.FSV Mainz 05,1.FSV Mainz 05,https://tmssl.akamaized.net/images/wappen/medium/39.png?lm=1564748880,16/17,Suat Serdar,0.166666667
1633,2.2016,15/02/2016,18,300,300000,€,Tsd.,39,1.FSV Mainz 05,1.FSV Mainz 05,https://tmssl.akamaized.net/images/wappen/medium/39.png?lm=1564748880,15/16,Suat Serdar,0.1
1634,8.2015,07/08/2015,18,50,50000,€,Tsd.,39,1.FSV Mainz 05,1.FSV Mainz 05,https://tmssl.akamaized.net/images/wappen/medium/39.png?lm=1564748880,15/16,Suat Serdar,0.016666667
1635,11.2022,07/11/2022,31,3,,,,,,,,,,
1636,6.2022,03/06/2022,30,7,,,,,,,,,,
1637,12.2021,30/12/2021,30,8,,,,,,,,,,
1638,10.2021,13/10/2021,30,9,,,,,,,,,,
1639,5.2021,26/05/2021,29,15,,,,,,,,,,
1640,2.2021,10/02/2021,29,17,,,,,,,,,,
1641,4.202,08/04/2020,28,17,,,,,,,,,,
1642,12.2019,17/12/2019,28,22,,,,,,,,,,
1643,6.2019,05/06/2019,27,27,,,,,,,,,,
1644,12.2018,18/12/2018,27,27,,,,,,,,,,
1645,7.2018,16/07/2018,26,22,,,,,,,,,,
1646,6.2018,05/06/2018,26,12,,,,,,,,,,
1647,12.2017,28/12/2017,26,7,,,,,,,,,,
1648,6.2017,19/06/2017,25,6,,,,,,,,,,
1649,3.2017,22/03/2017,25,4,,,,,,,,,,
1650,12.2016,12/12/2016,25,3,,,,,,,,,,
1651,8.2016,12/08/2016,24,2,,,,,,,,,,
1652,1.2016,21/01/2016,24,1,,,,,,,,,,
1653,9.2015,02/09/2015,23,1,,,,,,,,,,
1654,2.2015,06/02/2015,23,1,,,,,,,,,,
1655,8.2014,31/08/2014,22,1,,,,,,,,,,
1656,2.2014,10/02/2014,22,1,,,,,,,,,,
1657,6.2013,17/06/2013,21,1,,,,,,,,,,
1658,7.2012,18/07/2012,20,800,800000,€,Tsd.,190,FC Kopenhagen,FC Kopenhagen,https://tmssl.akamaized.net/images/wappen/medium/190.png?lm=1518117389,Dec-13,Thomas Delaney,1
1659,12.2011,29/12/2011,20,800,800000,€,Tsd.,190,FC Kopenhagen,FC Kopenhagen,https://tmssl.akamaized.net/images/wappen/medium/190.png?lm=1518117389,11-Dec,Thomas Delaney,1
1660,6.2011,15/06/2011,19,500,500000,€,Tsd.,190,FC Kopenhagen,FC Kopenhagen,https://tmssl.akamaized.net/images/wappen/medium/190.png?lm=1518117389,10-Nov,Thomas Delaney,0.625
1661,8.201,20/08/2010,18,500,500000,€,Tsd.,190,FC Kopenhagen,FC Kopenhagen,https://tmssl.akamaized.net/images/wappen/medium/190.png?lm=1518117389,10-Nov,Thomas Delaney,0.625
1662,6.201,03/06/2010,18,400,400000,€,Tsd.,190,FC Kopenhagen,FC Kopenhagen,https://tmssl.akamaized.net/images/wappen/medium/190.png?lm=1518117389,09-Oct,Thomas Delaney,0.5
1663,10.2009,14/10/2009,18,250,250000,€,Tsd.,190,FC Kopenhagen,FC Kopenhagen,https://tmssl.akamaized.net/images/wappen/medium/190.png?lm=1518117389,09-Oct,Thomas Delaney,0.3125
1664,6.2009,21/06/2009,17,100,100000,€,Tsd.,16104,FC Kopenhagen U19,FC Kopenh. U19,https://tmssl.akamaized.net/images/wappen/medium/16104.png?lm=1518117389,08-Sep,Thomas Delaney,0.125
1665,11.2022,09/11/2022,27,1,,,,,,,,,,
1666,9.2022,21/09/2022,27,1,,,,,,,,,,
1667,6.2022,16/06/2022,26,1,,,,,,,,,,
1668,3.2022,23/03/2022,26,1,,,,,,,,,,
1669,12.2021,15/12/2021,26,850,850000,€,Tsd.,2036,1.FC Heidenheim 1846,1.FC Heidenheim,https://tmssl.akamaized.net/images/wappen/medium/2036.png?lm=1490215754,21/22,Tobias Mohr,11.33333333
1670,6.2021,16/06/2021,25,700,700000,€,Tsd.,2036,1.FC Heidenheim 1846,1.FC Heidenheim,https://tmssl.akamaized.net/images/wappen/medium/2036.png?lm=1490215754,20/21,Tobias Mohr,9.333333333
1671,2.2021,08/02/2021,25,750,750000,€,Tsd.,2036,1.FC Heidenheim 1846,1.FC Heidenheim,https://tmssl.akamaized.net/images/wappen/medium/2036.png?lm=1490215754,20/21,Tobias Mohr,10
1672,4.202,08/04/2020,24,725,725000,€,Tsd.,2036,1.FC Heidenheim 1846,1.FC Heidenheim,https://tmssl.akamaized.net/images/wappen/medium/2036.png?lm=1490215754,19/20,Tobias Mohr,9.666666667
1673,4.202,02/04/2020,24,900,900000,€,Tsd.,2036,1.FC Heidenheim 1846,1.FC Heidenheim,https://tmssl.akamaized.net/images/wappen/medium/2036.png?lm=1490215754,19/20,Tobias Mohr,12
1674,12.2019,13/12/2019,24,600,600000,€,Tsd.,65,SpVgg Greuther Fürth,Greuther Fürth,https://tmssl.akamaized.net/images/wappen/medium/65.png?lm=1503682935,19/20,Tobias Mohr,8
1675,6.2019,12/06/2019,23,750,750000,€,Tsd.,65,SpVgg Greuther Fürth,Greuther Fürth,https://tmssl.akamaized.net/images/wappen/medium/65.png?lm=1503682935,18/19,Tobias Mohr,10
1676,1.2019,08/01/2019,23,750,750000,€,Tsd.,65,SpVgg Greuther Fürth,Greuther Fürth,https://tmssl.akamaized.net/images/wappen/medium/65.png?lm=1503682935,18/19,Tobias Mohr,10
1677,10.2018,16/10/2018,23,600,600000,€,Tsd.,65,SpVgg Greuther Fürth,Greuther Fürth,https://tmssl.akamaized.net/images/wappen/medium/65.png?lm=1503682935,18/19,Tobias Mohr,8
1678,8.2018,21/08/2018,22,250,250000,€,Tsd.,65,SpVgg Greuther Fürth,Greuther Fürth,https://tmssl.akamaized.net/images/wappen/medium/65.png?lm=1503682935,18/19,Tobias Mohr,3.333333333
1679,2.2018,03/02/2018,22,150,150000,€,Tsd.,8,Alemannia Aachen,Alem. Aachen,https://tmssl.akamaized.net/images/wappen/medium/8.png?lm=1403603100,17/18,Tobias Mohr,2
1680,10.2017,16/10/2017,22,125,125000,€,Tsd.,8,Alemannia Aachen,Alem. Aachen,https://tmssl.akamaized.net/images/wappen/medium/8.png?lm=1403603100,17/18,Tobias Mohr,1.666666667
1681,7.2017,01/07/2017,21,100,100000,€,Tsd.,8,Alemannia Aachen,Alem. Aachen,https://tmssl.akamaized.net/images/wappen/medium/8.png?lm=1403603100,17/18,Tobias Mohr,1.333333333
1682,11.2016,20/11/2016,21,75,75000,€,Tsd.,8,Alemannia Aachen,Alem. Aachen,https://tmssl.akamaized.net/images/wappen/medium/8.png?lm=1403603100,16/17,Tobias Mohr,1
1683,7.2016,15/07/2016,20,75,75000,€,Tsd.,8,Alemannia Aachen,Alem. Aachen,https://tmssl.akamaized.net/images/wappen/medium/8.png?lm=1403603100,16/17,Tobias Mohr,1
1684,1.2016,15/01/2016,20,50,50000,€,Tsd.,8,Alemannia Aachen,Alem. Aachen,https://tmssl.akamaized.net/images/wappen/medium/8.png?lm=1403603100,15/16,Tobias Mohr,0.666666667
1685,6.2015,30/06/2015,19,50,50000,€,Tsd.,8,Alemannia Aachen,Alem. Aachen,https://tmssl.akamaized.net/images/wappen/medium/8.png?lm=1403603100,14/15,Tobias Mohr,0.666666667
1686,1.2015,01/01/2015,19,50,50000,€,Tsd.,8,Alemannia Aachen,Alem. Aachen,https://tmssl.akamaized.net/images/wappen/medium/8.png?lm=1403603100,14/15,Tobias Mohr,0.666666667
