,date,unformattedDate,age,marketValue,marketValueUnformatted,marketValueCurrency,marketValueNumeral,clubID,clubName,clubShortName,clubImage,seasonID,Name,normalized MV
1014,2.2011,28/02/2011,17,250,250000,€,Tsd.,1091,PAOK Thessaloniki,PAOK Saloniki,https://tmssl.akamaized.net/images/wappen/medium/1091.png?lm=1562577576,10-Nov,Konstantinos Stafylidis,0.125
1015,2.2011,21/02/2011,17,50,50000,€,Tsd.,1091,PAOK Thessaloniki,PAOK Saloniki,https://tmssl.akamaized.net/images/wappen/medium/1091.png?lm=1562577576,10-Nov,Konstantinos Stafylidis,0.025
1016,11.2022,09/11/2022,28,2,,,,,,,,,,
1017,5.2022,13/05/2022,27,3,,,,,,,,,,
1018,11.2021,24/11/2021,27,3,,,,,,,,,,
1019,6.2021,30/06/2021,26,4,,,,,,,,,,
1020,3.2021,10/03/2021,26,4,,,,,,,,,,
1021,10.202,15/10/2020,26,4,,,,,,,,,,
1022,4.202,08/04/2020,25,4,,,,,,,,,,
1023,2.202,27/02/2020,25,5,,,,,,,,,,
1024,6.2019,28/06/2019,24,4,,,,,,,,,,
1025,9.2018,24/09/2018,24,2,,,,,,,,,,
1026,6.2018,19/06/2018,23,1,,,,,,,,,,
1027,1.2018,22/01/2018,23,1,,,,,,,,,,
1028,6.2017,27/06/2017,22,1,,,,,,,,,,
1029,1.2017,23/01/2017,22,900,900000,€,Tsd.,89,1.FC Union Berlin,Union Berlin,https://tmssl.akamaized.net/images/wappen/medium/89.png?lm=1402956210,16/17,Kristian Pedersen,9
1030,10.2016,06/10/2016,22,600,600000,€,Tsd.,89,1.FC Union Berlin,Union Berlin,https://tmssl.akamaized.net/images/wappen/medium/89.png?lm=1402956210,16/17,Kristian Pedersen,6
1031,7.2016,22/07/2016,21,400,400000,€,Tsd.,89,1.FC Union Berlin,Union Berlin,https://tmssl.akamaized.net/images/wappen/medium/89.png?lm=1402956210,16/17,Kristian Pedersen,4
1032,7.2016,01/07/2016,21,400,400000,€,Tsd.,89,1.FC Union Berlin,Union Berlin,https://tmssl.akamaized.net/images/wappen/medium/89.png?lm=1402956210,16/17,Kristian Pedersen,4
1033,1.2016,25/01/2016,21,400,400000,€,Tsd.,23297,HB Köge,HB Köge,https://tmssl.akamaized.net/images/wappen/medium/23297.png?lm=1429211362,15/16,Kristian Pedersen,4
1034,9.2015,02/09/2015,21,200,200000,€,Tsd.,23297,HB Köge,HB Köge,https://tmssl.akamaized.net/images/wappen/medium/23297.png?lm=1429211362,15/16,Kristian Pedersen,2
1035,12.2014,19/12/2014,20,100,100000,€,Tsd.,23297,HB Köge,HB Köge,https://tmssl.akamaized.net/images/wappen/medium/23297.png?lm=1429211362,14/15,Kristian Pedersen,1
1036,9.2014,07/09/2014,20,50,50000,€,Tsd.,23297,HB Köge,HB Köge,https://tmssl.akamaized.net/images/wappen/medium/23297.png?lm=1429211362,14/15,Kristian Pedersen,0.5
1037,11.2022,09/11/2022,21,3,,,,,,,,,,
1038,5.2022,13/05/2022,21,3,,,,,,,,,,
1039,11.2021,24/11/2021,20,2,,,,,,,,,,
1040,6.2021,30/06/2021,20,2,,,,,,,,,,
1041,3.2021,10/03/2021,20,2,,,,,,,,,,
1042,10.202,15/10/2020,19,1,,,,,,,,,,
1043,4.202,08/04/2020,19,450,450000,€,Tsd.,22,Derby County,Derby County,https://tmssl.akamaized.net/images/wappen/medium/22.png?lm=1407654006,19/20,Lee Buchanan,0.18
1044,2.202,27/02/2020,18,500,500000,€,Tsd.,22,Derby County,Derby County,https://tmssl.akamaized.net/images/wappen/medium/22.png?lm=1407654006,19/20,Lee Buchanan,0.2
1045,10.2019,17/10/2019,18,500,500000,€,Tsd.,22,Derby County,Derby County,https://tmssl.akamaized.net/images/wappen/medium/22.png?lm=1407654006,19/20,Lee Buchanan,0.2
1046,11.2022,09/11/2022,21,2,,,,,,,,,,
1047,5.2022,27/05/2022,20,2,,,,,,,,,,
1048,12.2021,16/12/2021,20,2,,,,,,,,,,
1049,9.2021,06/09/2021,20,2,,,,,,,,,,
1050,6.2021,02/06/2021,19,1,,,,,,,,,,
1051,12.202,21/12/2020,19,1,,,,,,,,,,
1052,10.202,12/10/2020,19,1,,,,,,,,,,
1053,7.202,22/07/2020,19,850,850000,€,Tsd.,170,SK Rapid Wien,Rapid Wien,https://tmssl.akamaized.net/images/wappen/medium/170.png?lm=1653663056,20/21,Leo Greiml,0.34
1054,12.2019,16/12/2019,18,250,250000,€,Tsd.,170,SK Rapid Wien,Rapid Wien,https://tmssl.akamaized.net/images/wappen/medium/170.png?lm=1653663056,19/20,Leo Greiml,0.1
1055,7.2019,02/07/2019,17,250,250000,€,Tsd.,170,SK Rapid Wien,Rapid Wien,https://tmssl.akamaized.net/images/wappen/medium/170.png?lm=1653663056,19/20,Leo Greiml,0.1
1056,11.2022,09/11/2022,23,4,,,,,,,,,,
1057,6.2022,09/06/2022,22,4,,,,,,,,,,
1058,3.2022,24/03/2022,22,4,,,,,,,,,,
1059,12.2021,22/12/2021,22,2,,,,,,,,,,
1060,6.2021,09/06/2021,21,1,,,,,,,,,,
1061,2.2021,10/02/2021,21,2,,,,,,,,,,
1062,9.202,16/09/2020,21,2,,,,,,,,,,
1063,4.202,08/04/2020,20,1,,,,,,,,,,
1064,12.2019,17/12/2019,20,1,,,,,,,,,,
1065,10.2019,02/10/2019,20,400,400000,€,Tsd.,127,SC Paderborn 07,SC Paderborn,https://tmssl.akamaized.net/images/wappen/medium/127.png?lm=1532010365,19/20,Luca Kilian,0.307692308
1066,7.2019,15/07/2019,19,200,200000,€,Tsd.,127,SC Paderborn 07,SC Paderborn,https://tmssl.akamaized.net/images/wappen/medium/127.png?lm=1532010365,19/20,Luca Kilian,0.153846154
1067,2.2019,05/02/2019,19,125,125000,€,Tsd.,17,Borussia Dortmund II,B. Dortmund II,https://tmssl.akamaized.net/images/wappen/medium/17.png?lm=1396275305,18/19,Luca Kilian,0.096153846
1068,10.2018,08/10/2018,19,100,100000,€,Tsd.,17,Borussia Dortmund II,B. Dortmund II,https://tmssl.akamaized.net/images/wappen/medium/17.png?lm=1396275305,18/19,Luca Kilian,0.076923077
1069,7.2018,15/07/2018,18,75,75000,€,Tsd.,17,Borussia Dortmund II,B. Dortmund II,https://tmssl.akamaized.net/images/wappen/medium/17.png?lm=1396275305,18/19,Luca Kilian,0.057692308
1070,11.2022,09/11/2022,19,6,,,,,,,,,,
1071,6.2022,09/06/2022,19,6,,,,,,,,,,
1072,12.2021,22/12/2021,18,5,,,,,,,,,,
1073,6.2021,09/06/2021,18,5,,,,,,,,,,
1074,2.2021,10/02/2021,17,3,,,,,,,,,,
1075,11.202,26/11/2020,17,1,,,,,,,,,,
1076,11.2022,09/11/2022,26,50,,,,,,,,,,
1077,6.2022,09/06/2022,26,50,,,,,,,,,,
1078,12.2021,22/12/2021,25,50,,,,,,,,,,
1079,6.2021,01/06/2021,25,45,,,,,,,,,,
1080,2.2021,10/02/2021,24,45,,,,,,,,,,
1081,11.202,26/11/2020,24,50,,,,,,,,,,
1082,9.202,16/09/2020,24,45,,,,,,,,,,
1083,4.202,08/04/2020,24,56,,,,,,,,,,
1084,12.2019,17/12/2019,23,70,,,,,,,,,,
1085,6.2019,11/06/2019,23,70,,,,,,,,,,
1086,2.2019,28/02/2019,23,70,,,,,,,,,,
1087,12.2018,21/12/2018,22,60,,,,,,,,,,
1088,10.2018,31/10/2018,22,50,,,,,,,,,,
1089,7.2018,16/07/2018,22,40,,,,,,,,,,
1090,5.2018,30/05/2018,22,35,,,,,,,,,,
1091,3.2018,22/03/2018,22,30,,,,,,,,,,
1092,1.2018,01/01/2018,21,20,,,,,,,,,,
1093,6.2017,05/06/2017,21,15,,,,,,,,,,
1094,1.2017,24/01/2017,20,10,,,,,,,,,,
1095,7.2016,15/07/2016,20,10,,,,,,,,,,
1096,4.2016,07/04/2016,20,5,,,,,,,,,,
1097,2.2016,22/02/2016,20,2,,,,,,,,,,
1098,8.2015,25/08/2015,19,1,,,,,,,,,,
1099,11.2022,09/11/2022,18,350,350000,€,Tsd.,45,Hertha BSC II,Hertha BSC II,https://tmssl.akamaized.net/images/wappen/medium/45.png?lm=1656580875,22/23,Lukas Ullrich,1
1100,10.2022,06/10/2022,18,350,350000,€,Tsd.,45,Hertha BSC II,Hertha BSC II,https://tmssl.akamaized.net/images/wappen/medium/45.png?lm=1656580875,22/23,Lukas Ullrich,1
1101,7.2022,01/07/2022,18,250,250000,€,Tsd.,45,Hertha BSC II,Hertha BSC II,https://tmssl.akamaized.net/images/wappen/medium/45.png?lm=1656580875,22/23,Lukas Ullrich,0.714285714
1102,11.2022,09/11/2022,26,2,,,,,,,,,,
1103,6.2022,09/06/2022,25,2,,,,,,,,,,
1104,12.2021,22/12/2021,25,1,,,,,,,,,,
1105,6.2021,09/06/2021,24,1,,,,,,,,,,
1106,3.2021,31/03/2021,24,1,,,,,,,,,,
1107,2.2021,10/02/2021,24,700,700000,€,Tsd.,167,FC Augsburg,FC Augsburg,https://tmssl.akamaized.net/images/wappen/medium/167.png?lm=1656582897,20/21,Mads Pedersen,1.4
1108,9.202,16/09/2020,24,700,700000,€,Tsd.,167,FC Augsburg,FC Augsburg,https://tmssl.akamaized.net/images/wappen/medium/167.png?lm=1656582897,20/21,Mads Pedersen,1.4
1109,4.202,08/04/2020,23,725,725000,€,Tsd.,260,FC Zürich,FC Zürich,https://tmssl.akamaized.net/images/wappen/medium/260.png?lm=1656418797,19/20,Mads Pedersen,1.45
1110,12.2019,17/12/2019,23,900,900000,€,Tsd.,167,FC Augsburg,FC Augsburg,https://tmssl.akamaized.net/images/wappen/medium/167.png?lm=1656582897,19/20,Mads Pedersen,1.8
1111,6.2019,08/06/2019,22,900,900000,€,Tsd.,2778,FC Nordsjaelland,Nordsjaelland,https://tmssl.akamaized.net/images/wappen/medium/2778.png?lm=1564262814,18/19,Mads Pedersen,1.8
1112,12.2018,21/12/2018,22,700,700000,€,Tsd.,2778,FC Nordsjaelland,Nordsjaelland,https://tmssl.akamaized.net/images/wappen/medium/2778.png?lm=1564262814,18/19,Mads Pedersen,1.4
1113,6.2018,02/06/2018,21,700,700000,€,Tsd.,2778,FC Nordsjaelland,Nordsjaelland,https://tmssl.akamaized.net/images/wappen/medium/2778.png?lm=1564262814,17/18,Mads Pedersen,1.4
1114,12.2017,18/12/2017,21,500,500000,€,Tsd.,2778,FC Nordsjaelland,Nordsjaelland,https://tmssl.akamaized.net/images/wappen/medium/2778.png?lm=1564262814,17/18,Mads Pedersen,1
1115,6.2017,21/06/2017,20,500,500000,€,Tsd.,2778,FC Nordsjaelland,Nordsjaelland,https://tmssl.akamaized.net/images/wappen/medium/2778.png?lm=1564262814,16/17,Mads Pedersen,1
1116,3.2017,27/03/2017,20,500,500000,€,Tsd.,2778,FC Nordsjaelland,Nordsjaelland,https://tmssl.akamaized.net/images/wappen/medium/2778.png?lm=1564262814,16/17,Mads Pedersen,1
1117,12.2016,12/12/2016,20,300,300000,€,Tsd.,2778,FC Nordsjaelland,Nordsjaelland,https://tmssl.akamaized.net/images/wappen/medium/2778.png?lm=1564262814,16/17,Mads Pedersen,0.6
1118,8.2016,12/08/2016,19,200,200000,€,Tsd.,2778,FC Nordsjaelland,Nordsjaelland,https://tmssl.akamaized.net/images/wappen/medium/2778.png?lm=1564262814,16/17,Mads Pedersen,0.4
1119,1.2016,21/01/2016,19,100,100000,€,Tsd.,2778,FC Nordsjaelland,Nordsjaelland,https://tmssl.akamaized.net/images/wappen/medium/2778.png?lm=1564262814,15/16,Mads Pedersen,0.2
1120,9.2015,02/09/2015,19,50,50000,€,Tsd.,2778,FC Nordsjaelland,Nordsjaelland,https://tmssl.akamaized.net/images/wappen/medium/2778.png?lm=1564262814,15/16,Mads Pedersen,0.1
1121,11.2022,09/11/2022,31,1,,,,,,,,,,
1122,6.2022,09/06/2022,31,1,,,,,,,,,,
1123,12.2021,22/12/2021,30,2,,,,,,,,,,
1124,6.2021,09/06/2021,30,2,,,,,,,,,,
1125,2.2021,10/02/2021,29,2,,,,,,,,,,
1126,4.202,08/04/2020,29,2,,,,,,,,,,
1127,12.2019,17/12/2019,28,3,,,,,,,,,,
1128,6.2019,05/06/2019,28,4,,,,,,,,,,
1129,12.2018,18/12/2018,27,4,,,,,,,,,,
1130,6.2018,05/06/2018,27,2,,,,,,,,,,
1131,12.2017,28/12/2017,26,2,,,,,,,,,,
1132,6.2017,19/06/2017,26,2,,,,,,,,,,
1133,2.2017,07/02/2017,25,2,,,,,,,,,,
1134,7.2016,22/07/2016,25,1,,,,,,,,,,
1135,2.2016,11/02/2016,24,1,,,,,,,,,,
1136,7.2015,01/07/2015,24,1,,,,,,,,,,
1137,1.2015,13/01/2015,23,800,800000,€,Tsd.,48,Karlsruher SC,Karlsruher SC,https://tmssl.akamaized.net/images/wappen/medium/48.png?lm=1434793006,14/15,Manuel Gulde,4
1138,6.2014,30/06/2014,23,400,400000,€,Tsd.,48,Karlsruher SC,Karlsruher SC,https://tmssl.akamaized.net/images/wappen/medium/48.png?lm=1434793006,13/14,Manuel Gulde,2
1139,1.2014,20/01/2014,22,400,400000,€,Tsd.,48,Karlsruher SC,Karlsruher SC,https://tmssl.akamaized.net/images/wappen/medium/48.png?lm=1434793006,13/14,Manuel Gulde,2
1140,6.2013,29/06/2013,22,500,500000,€,Tsd.,127,SC Paderborn 07,SC Paderborn,https://tmssl.akamaized.net/images/wappen/medium/127.png?lm=1532010365,Dec-13,Manuel Gulde,2.5
1141,1.2013,04/01/2013,21,500,500000,€,Tsd.,127,SC Paderborn 07,SC Paderborn,https://tmssl.akamaized.net/images/wappen/medium/127.png?lm=1532010365,Dec-13,Manuel Gulde,2.5
1142,6.2012,29/06/2012,21,200,200000,€,Tsd.,533,TSG 1899 Hoffenheim,TSG Hoffenheim,https://tmssl.akamaized.net/images/wappen/medium/533.png?lm=1675591766,11-Dec,Manuel Gulde,1
1143,1.2012,23/01/2012,20,200,200000,€,Tsd.,533,TSG 1899 Hoffenheim,TSG Hoffenheim,https://tmssl.akamaized.net/images/wappen/medium/533.png?lm=1675591766,11-Dec,Manuel Gulde,1
1144,10.2011,18/10/2011,20,200,200000,€,Tsd.,533,TSG 1899 Hoffenheim,TSG Hoffenheim,https://tmssl.akamaized.net/images/wappen/medium/533.png?lm=1675591766,11-Dec,Manuel Gulde,1
1145,6.2011,29/06/2011,20,400,400000,€,Tsd.,533,TSG 1899 Hoffenheim,TSG Hoffenheim,https://tmssl.akamaized.net/images/wappen/medium/533.png?lm=1675591766,10-Nov,Manuel Gulde,2
1146,1.2011,12/01/2011,19,400,400000,€,Tsd.,533,TSG 1899 Hoffenheim,TSG Hoffenheim,https://tmssl.akamaized.net/images/wappen/medium/533.png?lm=1675591766,10-Nov,Manuel Gulde,2
1147,6.201,13/06/2010,19,400,400000,€,Tsd.,533,TSG 1899 Hoffenheim,TSG Hoffenheim,https://tmssl.akamaized.net/images/wappen/medium/533.png?lm=1675591766,09-Oct,Manuel Gulde,2
1148,3.201,26/03/2010,19,200,200000,€,Tsd.,533,TSG 1899 Hoffenheim,TSG Hoffenheim,https://tmssl.akamaized.net/images/wappen/medium/533.png?lm=1675591766,09-Oct,Manuel Gulde,1
1149,8.2009,06/08/2009,18,100,100000,€,Tsd.,533,TSG 1899 Hoffenheim,TSG Hoffenheim,https://tmssl.akamaized.net/images/wappen/medium/533.png?lm=1675591766,09-Oct,Manuel Gulde,0.5
1150,11.2022,09/11/2022,27,4,,,,,,,,,,
1151,6.2022,09/06/2022,27,4,,,,,,,,,,
1152,3.2022,24/03/2022,27,5,,,,,,,,,,
1153,12.2021,22/12/2021,26,7,,,,,,,,,,
1154,6.2021,09/06/2021,26,8,,,,,,,,,,
1155,2.2021,10/02/2021,26,6,,,,,,,,,,
1156,4.202,08/04/2020,25,4,,,,,,,,,,
1157,12.2019,13/12/2019,24,5,,,,,,,,,,
1158,6.2019,05/06/2019,24,6,,,,,,,,,,
1159,12.2018,18/12/2018,23,5,,,,,,,,,,
1160,8.2018,22/08/2018,23,5,,,,,,,,,,
1161,6.2018,05/06/2018,23,4,,,,,,,,,,
1162,12.2017,28/12/2017,22,4,,,,,,,,,,
1163,6.2017,19/06/2017,22,4,,,,,,,,,,
1164,2.2017,07/02/2017,22,3,,,,,,,,,,
1165,7.2016,22/07/2016,21,3,,,,,,,,,,
1166,2.2016,11/02/2016,21,2,,,,,,,,,,
1167,7.2015,01/07/2015,20,3,,,,,,,,,,
1168,2.2015,04/02/2015,20,3,,,,,,,,,,
1169,7.2014,10/07/2014,19,1,,,,,,,,,,
1170,2.2014,12/02/2014,19,1,,,,,,,,,,
1171,6.2013,30/06/2013,18,500,500000,€,Tsd.,24,Eintracht Frankfurt,E. Frankfurt,https://tmssl.akamaized.net/images/wappen/medium/24.png?lm=1403806187,Dec-13,Marc Oliver Kempf,0.166666667
1172,1.2013,13/01/2013,17,500,500000,€,Tsd.,24,Eintracht Frankfurt,E. Frankfurt,https://tmssl.akamaized.net/images/wappen/medium/24.png?lm=1403806187,Dec-13,Marc Oliver Kempf,0.166666667
1173,7.2012,16/07/2012,17,150,150000,€,Tsd.,24,Eintracht Frankfurt,E. Frankfurt,https://tmssl.akamaized.net/images/wappen/medium/24.png?lm=1403806187,Dec-13,Marc Oliver Kempf,0.05
1174,11.2022,09/11/2022,31,4,,,,,,,,,,
1175,6.2022,09/06/2022,30,5,,,,,,,,,,
1176,12.2021,22/12/2021,30,7,,,,,,,,,,
1177,10.2021,07/10/2021,30,10,,,,,,,,,,
1178,6.2021,01/06/2021,29,14,,,,,,,,,,
1179,2.2021,10/02/2021,29,17,,,,,,,,,,
1180,7.202,08/07/2020,28,20,,,,,,,,,,
1181,4.202,08/04/2020,28,17,,,,,,,,,,
1182,12.2019,17/12/2019,28,22,,,,,,,,,,
1183,6.2019,05/06/2019,27,22,,,,,,,,,,
1184,3.2019,06/03/2019,27,17,,,,,,,,,,
1185,12.2018,18/12/2018,27,10,,,,,,,,,,
1186,6.2018,05/06/2018,26,8,,,,,,,,,,
1187,12.2017,28/12/2017,26,8,,,,,,,,,,
1188,6.2017,19/06/2017,25,6,,,,,,,,,,
1189,2.2017,07/02/2017,25,5,,,,,,,,,,
1190,7.2016,22/07/2016,24,3,,,,,,,,,,
1191,2.2016,11/02/2016,24,2,,,,,,,,,,
1192,10.2015,22/10/2015,24,1,,,,,,,,,,
1193,7.2015,01/07/2015,23,800,800000,€,Tsd.,35,FC St. Pauli,FC St. Pauli,https://tmssl.akamaized.net/images/wappen/medium/35.png?lm=1521036360,15/16,Marcel Halstenberg,4.571428571
1194,1.2015,13/01/2015,23,700,700000,€,Tsd.,35,FC St. Pauli,FC St. Pauli,https://tmssl.akamaized.net/images/wappen/medium/35.png?lm=1521036360,14/15,Marcel Halstenberg,4
1195,6.2014,30/06/2014,22,800,800000,€,Tsd.,35,FC St. Pauli,FC St. Pauli,https://tmssl.akamaized.net/images/wappen/medium/35.png?lm=1521036360,13/14,Marcel Halstenberg,4.571428571
1196,1.2014,20/01/2014,22,800,800000,€,Tsd.,35,FC St. Pauli,FC St. Pauli,https://tmssl.akamaized.net/images/wappen/medium/35.png?lm=1521036360,13/14,Marcel Halstenberg,4.571428571
1197,10.2013,14/10/2013,22,500,500000,€,Tsd.,35,FC St. Pauli,FC St. Pauli,https://tmssl.akamaized.net/images/wappen/medium/35.png?lm=1521036360,13/14,Marcel Halstenberg,2.857142857
1198,6.2013,28/06/2013,21,250,250000,€,Tsd.,17,Borussia Dortmund II,B. Dortmund II,https://tmssl.akamaized.net/images/wappen/medium/17.png?lm=1396275305,Dec-13,Marcel Halstenberg,1.428571429
1199,12.2012,28/12/2012,21,250,250000,€,Tsd.,17,Borussia Dortmund II,B. Dortmund II,https://tmssl.akamaized.net/images/wappen/medium/17.png?lm=1396275305,Dec-13,Marcel Halstenberg,1.428571429
1200,7.2012,05/07/2012,20,175,175000,€,Tsd.,17,Borussia Dortmund II,B. Dortmund II,https://tmssl.akamaized.net/images/wappen/medium/17.png?lm=1396275305,Dec-13,Marcel Halstenberg,1
1201,2.2012,06/02/2012,20,125,125000,€,Tsd.,17,Borussia Dortmund II,B. Dortmund II,https://tmssl.akamaized.net/images/wappen/medium/17.png?lm=1396275305,11-Dec,Marcel Halstenberg,0.714285714
1202,1.2012,20/01/2012,20,100,100000,€,Tsd.,17,Borussia Dortmund II,B. Dortmund II,https://tmssl.akamaized.net/images/wappen/medium/17.png?lm=1396275305,11-Dec,Marcel Halstenberg,0.571428571
1203,2.2011,11/02/2011,19,75,75000,€,Tsd.,1065,Hannover 96 II,Hannover 96 II,https://tmssl.akamaized.net/images/wappen/medium/1065.png?lm=1625590625,10-Nov,Marcel Halstenberg,0.428571429
1204,7.201,27/07/2010,18,75,75000,€,Tsd.,1065,Hannover 96 II,Hannover 96 II,https://tmssl.akamaized.net/images/wappen/medium/1065.png?lm=1625590625,10-Nov,Marcel Halstenberg,0.428571429
1205,11.2022,09/11/2022,30,1,,,,,,,,,,
1206,6.2022,16/06/2022,30,1,,,,,,,,,,
1207,12.2021,15/12/2021,29,1,,,,,,,,,,
1208,10.2021,13/10/2021,29,1,,,,,,,,,,
1209,6.2021,09/06/2021,29,800,800000,€,Tsd.,79,VfB Stuttgart,VfB Stuttgart,https://tmssl.akamaized.net/images/wappen/medium/79.png?lm=1656582657,20/21,Marcin Kaminski,0.666666667
1210,2.2021,10/02/2021,29,1,,,,,,,,,,
1211,4.202,08/04/2020,28,2,,,,,,,,,,
1212,12.2019,13/12/2019,27,2,,,,,,,,,,
1213,9.2019,25/09/2019,27,2,,,,,,,,,,
1214,6.2019,05/06/2019,27,3,,,,,,,,,,
1215,12.2018,18/12/2018,26,2,,,,,,,,,,
1216,6.2018,05/06/2018,26,2,,,,,,,,,,
1217,12.2017,28/12/2017,25,2,,,,,,,,,,
1218,10.2017,18/10/2017,25,2,,,,,,,,,,
1219,6.2017,27/06/2017,25,1,,,,,,,,,,
1220,3.2017,27/03/2017,25,1,,,,,,,,,,
1221,1.2017,23/01/2017,25,850,850000,€,Tsd.,79,VfB Stuttgart,VfB Stuttgart,https://tmssl.akamaized.net/images/wappen/medium/79.png?lm=1656582657,16/17,Marcin Kaminski,0.708333333
1222,7.2016,22/07/2016,24,850,850000,€,Tsd.,79,VfB Stuttgart,VfB Stuttgart,https://tmssl.akamaized.net/images/wappen/medium/79.png?lm=1656582657,16/17,Marcin Kaminski,0.708333333
1223,3.2016,28/03/2016,24,850,850000,€,Tsd.,238,Lech Posen,Lech Posen,https://tmssl.akamaized.net/images/wappen/medium/238.png?lm=1667394613,15/16,Marcin Kaminski,0.708333333
1224,1.2016,10/01/2016,23,850,850000,€,Tsd.,238,Lech Posen,Lech Posen,https://tmssl.akamaized.net/images/wappen/medium/238.png?lm=1667394613,15/16,Marcin Kaminski,0.708333333
1225,6.2015,30/06/2015,23,1,,,,,,,,,,
1226,3.2015,05/03/2015,23,1,,,,,,,,,,
1227,7.2014,21/07/2014,22,1,,,,,,,,,,
1228,2.2014,14/02/2014,22,1,,,,,,,,,,
1229,7.2013,22/07/2013,21,1,,,,,,,,,,
1230,2.2013,07/02/2013,21,750,750000,€,Tsd.,238,Lech Posen,Lech Posen,https://tmssl.akamaized.net/images/wappen/medium/238.png?lm=1667394613,Dec-13,Marcin Kaminski,0.625
1231,8.2012,14/08/2012,20,1,,,,,,,,,,
1232,2.2012,16/02/2012,20,600,600000,€,Tsd.,238,Lech Posen,Lech Posen,https://tmssl.akamaized.net/images/wappen/medium/238.png?lm=1667394613,11-Dec,Marcin Kaminski,0.5
1233,2.2011,03/02/2011,19,200,200000,€,Tsd.,238,Lech Posen,Lech Posen,https://tmssl.akamaized.net/images/wappen/medium/238.png?lm=1667394613,10-Nov,Marcin Kaminski,0.166666667
1234,6.201,22/06/2010,18,175,175000,€,Tsd.,238,Lech Posen,Lech Posen,https://tmssl.akamaized.net/images/wappen/medium/238.png?lm=1667394613,09-Oct,Marcin Kaminski,0.145833333
1235,3.201,17/03/2010,18,125,125000,€,Tsd.,238,Lech Posen,Lech Posen,https://tmssl.akamaized.net/images/wappen/medium/238.png?lm=1667394613,09-Oct,Marcin Kaminski,0.104166667
1236,1.201,20/01/2010,18,50,50000,€,Tsd.,238,Lech Posen,Lech Posen,https://tmssl.akamaized.net/images/wappen/medium/238.png?lm=1667394613,09-Oct,Marcin Kaminski,0.041666667
1237,11.2022,09/11/2022,24,6,,,,,,,,,,
1238,6.2022,16/06/2022,24,5,,,,,,,,,,
1239,12.2021,15/12/2021,23,3,,,,,,,,,,
1240,10.2021,13/10/2021,23,4,,,,,,,,,,
1241,5.2021,27/05/2021,23,7,,,,,,,,,,
1242,2.2021,10/02/2021,22,7,,,,,,,,,,
1243,11.202,26/11/2020,22,5,,,,,,,,,,
1244,4.202,08/04/2020,22,3,,,,,,,,,,
1245,12.2019,17/12/2019,21,3,,,,,,,,,,
1246,10.2019,02/10/2019,21,3,,,,,,,,,,
1247,6.2019,05/06/2019,21,2,,,,,,,,,,
1248,12.2018,18/12/2018,20,1,,,,,,,,,,
1249,6.2018,05/06/2018,20,1,,,,,,,,,,
1250,12.2017,28/12/2017,19,750,750000,€,Tsd.,27,FC Bayern München,Bayern München,https://tmssl.akamaized.net/images/wappen/medium/27.png?lm=1498251238,17/18,Marco Friedl,0.5
1251,10.2017,18/10/2017,19,250,250000,€,Tsd.,27,FC Bayern München,Bayern München,https://tmssl.akamaized.net/images/wappen/medium/27.png?lm=1498251238,17/18,Marco Friedl,0.166666667
1252,7.2017,12/07/2017,19,100,100000,€,Tsd.,27,FC Bayern München,Bayern München,https://tmssl.akamaized.net/images/wappen/medium/27.png?lm=1498251238,17/18,Marco Friedl,0.066666667
1253,11.2022,09/11/2022,26,8,,,,,,,,,,
1254,6.2022,09/06/2022,26,8,,,,,,,,,,
1255,12.2021,22/12/2021,26,10,,,,,,,,,,
1256,6.2021,09/06/2021,25,10,,,,,,,,,,
1257,2.2021,10/02/2021,25,9,,,,,,,,,,
1258,11.202,26/11/2020,24,4,,,,,,,,,,
1259,4.202,08/04/2020,24,2,,,,,,,,,,
1260,12.2019,17/12/2019,24,3,,,,,,,,,,
1261,6.2019,12/06/2019,23,3,,,,,,,,,,
1262,3.2019,13/03/2019,23,2,,,,,,,,,,
1263,1.2019,08/01/2019,23,1,,,,,,,,,,
1264,10.2018,16/10/2018,22,900,900000,€,Tsd.,89,1.FC Union Berlin,Union Berlin,https://tmssl.akamaized.net/images/wappen/medium/89.png?lm=1402956210,18/19,Marvin Friedrich,0.9
1265,6.2018,19/06/2018,22,600,600000,€,Tsd.,89,1.FC Union Berlin,Union Berlin,https://tmssl.akamaized.net/images/wappen/medium/89.png?lm=1402956210,17/18,Marvin Friedrich,0.6
1266,12.2017,28/12/2017,22,500,500000,€,Tsd.,167,FC Augsburg,FC Augsburg,https://tmssl.akamaized.net/images/wappen/medium/167.png?lm=1656582897,17/18,Marvin Friedrich,0.5
1267,6.2017,19/06/2017,21,750,750000,€,Tsd.,167,FC Augsburg,FC Augsburg,https://tmssl.akamaized.net/images/wappen/medium/167.png?lm=1656582897,16/17,Marvin Friedrich,0.75
1268,2.2017,07/02/2017,21,1,,,,,,,,,,
1269,7.2016,22/07/2016,20,1,,,,,,,,,,
1270,2.2016,15/02/2016,20,750,750000,€,Tsd.,33,FC Schalke 04,FC Schalke 04,https://tmssl.akamaized.net/images/wappen/medium/33.png?lm=1656580846,15/16,Marvin Friedrich,0.75
1271,7.2015,01/07/2015,19,750,750000,€,Tsd.,33,FC Schalke 04,FC Schalke 04,https://tmssl.akamaized.net/images/wappen/medium/33.png?lm=1656580846,15/16,Marvin Friedrich,0.75
