date,unformattedDate,age,marketValue,marketValueUnformatted,marketValueCurrency,marketValueNumeral,clubID,clubName,clubShortName,clubImage,seasonID,Name
11.2022,2022-11-09,20,"2,00",2000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,22/23,Merlin Röhl
09.2022,2022-09-21,20,"2,00",2000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,22/23,Merlin Röhl
06.2022,2022-06-16,19,800,800000,€,Tsd.,4795,FC Ingolstadt 04,FC Ingolstadt,https://tmssl.akamaized.net/images/wappen/medium/4795.png?lm=1482665720,21/22,Merlin Röhl
12.2021,2021-12-15,19,800,800000,€,Tsd.,4795,FC Ingolstadt 04,FC Ingolstadt,https://tmssl.akamaized.net/images/wappen/medium/4795.png?lm=1482665720,21/22,Merlin Röhl
10.2021,2021-10-13,19,800,800000,€,Tsd.,4795,FC Ingolstadt 04,FC Ingolstadt,https://tmssl.akamaized.net/images/wappen/medium/4795.png?lm=1482665720,21/22,Merlin Röhl
06.2021,2021-06-14,18,300,300000,€,Tsd.,4795,FC Ingolstadt 04,FC Ingolstadt,https://tmssl.akamaized.net/images/wappen/medium/4795.png?lm=1482665720,20/21,Merlin Röhl
03.2021,2021-03-26,18,300,300000,€,Tsd.,4795,FC Ingolstadt 04,FC Ingolstadt,https://tmssl.akamaized.net/images/wappen/medium/4795.png?lm=1482665720,20/21,Merlin Röhl
01.2021,2021-01-20,18,225,225000,€,Tsd.,4795,FC Ingolstadt 04,FC Ingolstadt,https://tmssl.akamaized.net/images/wappen/medium/4795.png?lm=1482665720,20/21,Merlin Röhl
