date,unformattedDate,age,marketValue,marketValueUnformatted,marketValueCurrency,marketValueNumeral,clubID,clubName,clubShortName,clubImage,seasonID,Name
11.2022,2022-11-09,28,"5,00",5000000,€,Mio.,89,1.FC Union Berlin,Union Berlin,https://tmssl.akamaized.net/images/wappen/medium/89.png?lm=1402956210,22/23,Janik Haberer
06.2022,2022-06-09,28,"3,50",3500000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,21/22,Janik Haberer
12.2021,2021-12-22,27,"4,00",4000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,21/22,Janik Haberer
06.2021,2021-06-09,27,"5,00",5000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,20/21,Janik Haberer
02.2021,2021-02-10,26,"8,00",8000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,20/21,Janik Haberer
04.2020,2020-04-08,26,"8,00",8000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,19/20,Janik Haberer
12.2019,2019-12-17,25,"10,00",10000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,19/20,Janik Haberer
06.2019,2019-06-05,25,"10,00",10000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,18/19,Janik Haberer
03.2019,2019-03-06,24,"8,50",8500000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,18/19,Janik Haberer
12.2018,2018-12-18,24,"5,00",5000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,18/19,Janik Haberer
06.2018,2018-06-05,24,"5,00",5000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,17/18,Janik Haberer
12.2017,2017-12-28,23,"5,00",5000000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,17/18,Janik Haberer
06.2017,2017-06-19,23,"4,50",4500000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,16/17,Janik Haberer
03.2017,2017-03-22,22,"3,50",3500000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,16/17,Janik Haberer
02.2017,2017-02-07,22,"2,50",2500000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,16/17,Janik Haberer
07.2016,2016-07-22,22,"1,50",1500000,€,Mio.,60,SC Freiburg,SC Freiburg,https://tmssl.akamaized.net/images/wappen/medium/60.png?lm=1517249279,16/17,Janik Haberer
02.2016,2016-02-11,21,"1,00",1000000,€,Mio.,80,VfL Bochum,VfL Bochum,https://tmssl.akamaized.net/images/wappen/medium/80.png?lm=1656583090,15/16,Janik Haberer
10.2015,2015-10-22,21,700,700000,€,Tsd.,80,VfL Bochum,VfL Bochum,https://tmssl.akamaized.net/images/wappen/medium/80.png?lm=1656583090,15/16,Janik Haberer
07.2015,2015-07-01,21,300,300000,€,Tsd.,80,VfL Bochum,VfL Bochum,https://tmssl.akamaized.net/images/wappen/medium/80.png?lm=1656583090,15/16,Janik Haberer
02.2015,2015-02-04,20,500,500000,€,Tsd.,533,TSG 1899 Hoffenheim,TSG Hoffenheim,https://tmssl.akamaized.net/images/wappen/medium/533.png?lm=1675591766,14/15,Janik Haberer
07.2014,2014-07-10,20,500,500000,€,Tsd.,533,TSG 1899 Hoffenheim,TSG Hoffenheim,https://tmssl.akamaized.net/images/wappen/medium/533.png?lm=1675591766,14/15,Janik Haberer
01.2014,2014-01-24,19,225,225000,€,Tsd.,66,SpVgg Unterhaching,Unterhaching,https://tmssl.akamaized.net/images/wappen/medium/66.png?lm=1403081188,13/14,Janik Haberer
10.2013,2013-10-14,19,200,200000,€,Tsd.,66,SpVgg Unterhaching,Unterhaching,https://tmssl.akamaized.net/images/wappen/medium/66.png?lm=1403081188,13/14,Janik Haberer
06.2013,2013-06-28,19,125,125000,€,Tsd.,66,SpVgg Unterhaching,Unterhaching,https://tmssl.akamaized.net/images/wappen/medium/66.png?lm=1403081188,12/13,Janik Haberer
12.2012,2012-12-30,18,75,75000,€,Tsd.,66,SpVgg Unterhaching,Unterhaching,https://tmssl.akamaized.net/images/wappen/medium/66.png?lm=1403081188,12/13,Janik Haberer
07.2012,2012-07-05,18,50,50000,€,Tsd.,66,SpVgg Unterhaching,Unterhaching,https://tmssl.akamaized.net/images/wappen/medium/66.png?lm=1403081188,12/13,Janik Haberer
06.2012,2012-06-09,18,25,25000,€,Tsd.,8207,SpVgg Unterhaching U19,U'haching U19,https://tmssl.akamaized.net/images/wappen/medium/8207.png?lm=1403081188,11/12,Janik Haberer
