club,marketValueUnformatted,age,data_date,player_id,Name
FC Porto B,700000,18,2014-02-20,198008,André Silva
FC Porto B,850000,19,2015-07-31,198008,André Silva
FC Porto B,2000000,20,2016-03-14,198008,André Silva
FC Porto,4000000,20,2016-07-29,198008,André Silva
FC Porto,10000000,20,2016-10-31,198008,André Silva
FC Porto,16000000,21,2017-02-22,198008,André Silva
FC Porto,22000000,21,2017-06-26,198008,André Silva
AC Milan,25000000,21,2017-10-13,198008,André Silva
AC Milan,25000000,22,2017-12-29,198008,André Silva
AC Milan,22000000,22,2018-06-07,198008,André Silva
Sevilla FC,30000000,22,2018-10-31,198008,André Silva
Sevilla FC,35000000,23,2018-12-21,198008,André Silva
Sevilla FC,22000000,23,2019-06-11,198008,André Silva
Eintracht Frankfurt,20000000,24,2019-12-17,198008,André Silva
Eintracht Frankfurt,16000000,24,2020-04-08,198008,André Silva
Eintracht Frankfurt,24000000,24,2020-07-08,198008,André Silva
Eintracht Frankfurt,28000000,25,2020-11-26,198008,André Silva
Eintracht Frankfurt,37000000,25,2021-02-10,198008,André Silva
Eintracht Frankfurt,42000000,25,2021-03-31,198008,André Silva
Eintracht Frankfurt,45000000,25,2021-06-01,198008,André Silva
RB Leipzig,40000000,25,2021-10-07,198008,André Silva
RB Leipzig,38000000,26,2021-12-22,198008,André Silva
RB Leipzig,32000000,26,2022-06-09,198008,André Silva
RB Leipzig,27000000,26,2022-09-21,198008,André Silva
RB Leipzig,24000000,27,2022-11-09,198008,André Silva
RB Leipzig,20000000,27,2023-03-29,198008,André Silva
