club,marketValueUnformatted,age,data_date,player_id,Name
VfB Stuttgart U19,125000,18,2021-06-30,675565,Thomas Kastanaras
VfB Stuttgart,400000,19,2022-10-17,675565,Thomas Kastanaras
VfB Stuttgart,700000,20,2023-03-29,675565,Thomas Kastanaras
