club,marketValueUnformatted,age,data_date,player_id,Name
SC Freiburg II,25000,18,2020-09-15,392163,Noah Weißhaupt
SC Freiburg II,250000,19,2021-02-15,392163,Noah Weißhaupt
SC Freiburg II,400000,19,2021-06-30,392163,Noah Weißhaupt
SC Freiburg,800000,20,2021-12-22,392163,Noah Weißhaupt
SC Freiburg,1300000,20,2022-03-24,392163,Noah Weißhaupt
SC Freiburg,1700000,20,2022-06-09,392163,Noah Weißhaupt
SC Freiburg,2500000,21,2022-11-09,392163,Noah Weißhaupt
