club,marketValueUnformatted,age,data_date,player_id,Name
SV Werder Bremen II,150000,18,2020-09-16,645774,Eren Dinkci
SV Werder Bremen,500000,19,2021-02-10,645774,Eren Dinkci
SV Werder Bremen,500000,19,2021-06-09,645774,Eren Dinkci
SV Werder Bremen,650000,19,2021-10-13,645774,Eren Dinkci
SV Werder Bremen,650000,20,2021-12-15,645774,Eren Dinkci
SV Werder Bremen,700000,20,2022-06-16,645774,Eren Dinkci
SV Werder Bremen,700000,20,2022-11-09,645774,Eren Dinkci
